driver_pair,from_state,to_state,x_variable,y_variable,held_constant_variable,held_constant_value,x_value,y_value,transition_probability
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.4446954361086652,-0.022022337992542163,0.34756522201373985
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.42813600207944924,-0.022022337992542163,0.35426264600640744
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.41157656805023324,-0.022022337992542163,0.3610170799352255
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.3950171340210173,-0.022022337992542163,0.3678262350822855
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.37845769999180134,-0.022022337992542163,0.3746877310006276
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.36189826596258534,-0.022022337992542163,0.38159909743564574
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.3453388319333694,-0.022022337992542163,0.3885577764603197
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.32877939790415345,-0.022022337992542163,0.39556112481664063
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.31221996387493745,-0.022022337992542163,0.40260641645405465
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.2956605298457215,-0.022022337992542163,0.40969084525419824
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.27910109581650555,-0.022022337992542163,0.4168115279296322
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.26254166178728955,-0.022022337992542163,0.42396550708274394
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.24598222775807363,-0.022022337992542163,0.43114975440945463
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.22942279372885765,-0.022022337992542163,0.4383611740308697
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.2128633596996417,-0.022022337992542163,0.4455966059345561
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.1963039256704257,-0.022022337992542163,0.4528528295057142
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.17974449164120976,-0.022022337992542163,0.46012656712717376
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.1631850576119938,-0.022022337992542163,0.4674144878258507
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.1466256235827778,-0.022022337992542163,0.4747132109421042
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.13006618955356186,-0.022022337992542163,0.4820193097973138
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.11350675552434591,-0.022022337992542163,0.4893293153339637
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.09694732149512991,-0.022022337992542163,0.49663971970159865
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.08038788746591397,-0.022022337992542163,0.5039469797611842
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.06382845343669802,-0.022022337992542163,0.5112475204796876
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.04726901940748207,-0.022022337992542163,0.5185377381860931
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.03070958537826607,-0.022022337992542163,0.5258140036595685
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.014150151349050122,-0.022022337992542163,0.5330726650201304
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.002409282680165825,-0.022022337992542163,0.5403100503918958
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.018968716709381772,-0.022022337992542163,0.5475224703088725
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.035528150738597775,-0.022022337992542163,0.5547062198332192
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.05208758476781378,-0.022022337992542163,0.5618575803560055
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.06864701879702967,-0.022022337992542163,0.5689728210507192
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.08520645282624567,-0.022022337992542163,0.5760481999500999
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.10176588685546167,-0.022022337992542163,0.5830799646173245
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.11832532088467757,-0.022022337992542163,0.5900643523831403
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.13488475491389357,-0.022022337992542163,0.5969975901212143
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.15144418894310957,-0.022022337992542163,0.603875893534774
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.16800362297232546,-0.022022337992542163,0.6106954659285244
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.18456305700154146,-0.022022337992542163,0.6174524964408807
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.20112249103075747,-0.022022337992542163,0.6241431577127252
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.21768192505997336,-0.022022337992542163,0.6307636029702166
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.23424135908918936,-0.022022337992542163,0.6373099625006516
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.25080079311840536,-0.022022337992542163,0.6437783395020178
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.26736022714762125,-0.022022337992542163,0.6501648052887041
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.28391966117683726,-0.022022337992542163,0.6564653938378797
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.30047909520605326,-0.022022337992542163,0.6626760956633271
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.31703852923526915,-0.022022337992542163,0.668792851006078
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.33359796326448515,-0.022022337992542163,0.674811542334072
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.35015739729370104,-0.022022337992542163,0.6807279861462864
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.36671683132291705,-0.022022337992542163,0.6865379240804425
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.38327626535213305,-0.022022337992542163,0.6922370133275121
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.39983569938134894,-0.022022337992542163,0.6978208163609217
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.41639513341056494,-0.022022337992542163,0.7032847899936387
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.43295456743978095,-0.022022337992542163,0.7086242737823178
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.44951400146899684,-0.022022337992542163,0.7138344778044866
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.46607343549821284,-0.022022337992542163,0.718910469842431
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.48263286952742884,-0.022022337992542163,0.723847162016152
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.4991923035566448,-0.022022337992542163,0.7286392969175807
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.4943737381963131,-0.009569485681877321,0.39878576257950304
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.47781430416709714,-0.009569485681877321,0.40585398403381345
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.46125487013788113,-0.009569485681877321,0.4129605437599864
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.4446954361086652,-0.009569485681877321,0.42010257181759963
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.42813600207944924,-0.009569485681877321,0.42727712979454796
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.41157656805023324,-0.009569485681877321,0.43448121441543935
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.3950171340210173,-0.009569485681877321,0.441711761295312
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.37845769999180134,-0.009569485681877321,0.44896564882136436
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.36189826596258534,-0.009569485681877321,0.4562397021440983
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.3453388319333694,-0.009569485681877321,0.46353069725804474
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.32877939790415345,-0.009569485681877321,0.4708353651510975
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.31221996387493745,-0.009569485681877321,0.4781503960003981
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.2956605298457215,-0.009569485681877321,0.4854724433917516
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.27910109581650555,-0.009569485681877321,0.4927981285386567
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.26254166178728955,-0.009569485681877321,0.5001240444762606
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.24598222775807363,-0.009569485681877321,0.5074467602048732
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.22942279372885765,-0.009569485681877321,0.5147628247571062
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.2128633596996417,-0.009569485681877321,0.5220687711622521
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.1963039256704257,-0.009569485681877321,0.5293611202811752
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.17974449164120976,-0.009569485681877321,0.5366363844847593
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.1631850576119938,-0.009569485681877321,0.5438910711488351
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.1466256235827778,-0.009569485681877321,0.5511216859385077
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.13006618955356186,-0.009569485681877321,0.5583247358549002
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.11350675552434591,-0.009569485681877321,0.5654967320175281
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.09694732149512991,-0.009569485681877321,0.5726341921558251
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.08038788746591397,-0.009569485681877321,0.5797336427837267
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.06382845343669802,-0.009569485681877321,0.5867916210316988
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.04726901940748207,-0.009569485681877321,0.5938046761111672
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.03070958537826607,-0.009569485681877321,0.6007693703869287
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.014150151349050122,-0.009569485681877321,0.6076822800338467
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.002409282680165825,-0.009569485681877321,0.6145399952548977
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.018968716709381772,-0.009569485681877321,0.6213391200384741
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.035528150738597775,-0.009569485681877321,0.6280762714337431
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.05208758476781378,-0.009569485681877321,0.6347480783237988
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.06864701879702967,-0.009569485681877321,0.6413511796773604
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.08520645282624567,-0.009569485681877321,0.6478822222608134
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.10176588685546167,-0.009569485681877321,0.6543378577935097
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.11832532088467757,-0.009569485681877321,0.6607147395304276
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.13488475491389357,-0.009569485681877321,0.6670095182575335
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.15144418894310957,-0.009569485681877321,0.6732188376865362
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.16800362297232546,-0.009569485681877321,0.6793393292371478
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.18456305700154146,-0.009569485681877321,0.685367606196534
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.20112249103075747,-0.009569485681877321,0.6913002572473252
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.21768192505997336,-0.009569485681877321,0.6971338393574339
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.23424135908918936,-0.009569485681877321,0.7028648700270013
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.25080079311840536,-0.009569485681877321,0.7084898188901095
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.26736022714762125,-0.009569485681877321,0.7140050986715168
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.28391966117683726,-0.009569485681877321,0.7194070555016152
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.30047909520605326,-0.009569485681877321,0.7246919585961688
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.31703852923526915,-0.009569485681877321,0.729855989311213
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.33359796326448515,-0.009569485681877321,0.7348952295878526
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.35015739729370104,-0.009569485681877321,0.7398056498066755
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.36671683132291705,-0.009569485681877321,0.7445830960771989
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.38327626535213305,-0.009569485681877321,0.7492232769942514
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.39983569938134894,-0.009569485681877321,0.7537217499006094
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.41639513341056494,-0.009569485681877321,0.7580739067036233
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.43295456743978095,-0.009569485681877321,0.7622749593031399
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.44951400146899684,-0.009569485681877321,0.7663199246988354
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.46607343549821284,-0.009569485681877321,0.7702036098572765
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.48263286952742884,-0.009569485681877321,0.773920596432731
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.4991923035566448,-0.009569485681877321,0.777465225451069
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.4943737381963131,0.002883366628787576,0.47422483434490176
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.47781430416709714,0.002883366628787576,0.48155205648288213
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.46125487013788113,0.002883366628787576,0.48888559597912634
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.4446954361086652,0.002883366628787576,0.4962221348292226
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.42813600207944924,0.002883366628787576,0.5035583349051407
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.41157656805023324,0.002883366628787576,0.5108908425394414
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.3950171340210173,0.002883366628787576,0.5182162930538144
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.37845769999180134,0.002883366628787576,0.5255313152073722
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.36189826596258534,0.002883366628787576,0.5328325355399256
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.3453388319333694,0.002883366628787576,0.5401165825853955
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.32877939790415345,0.002883366628787576,0.5473800909305375
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.31221996387493745,0.002883366628787576,0.5546197050942963
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.2956605298457215,0.002883366628787576,0.5618320832033485
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.27910109581650555,0.002883366628787576,0.5690139004397338
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.26254166178728955,0.002883366628787576,0.5761618522369004
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.24598222775807363,0.002883366628787576,0.5832726572010124
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.22942279372885765,0.002883366628787576,0.5903430597349543
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.2128633596996417,0.002883366628787576,0.5973698323431322
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.1963039256704257,0.002883366628787576,0.6043497775958948
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.17974449164120976,0.002883366628787576,0.6112797297331631
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.1631850576119938,0.002883366628787576,0.6181565558876809
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.1466256235827778,0.002883366628787576,0.6249771569091439
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.13006618955356186,0.002883366628787576,0.6317384677713366
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.11350675552434591,0.002883366628787576,0.6384374575453072
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.09694732149512991,0.002883366628787576,0.6450711289225062
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.08038788746591397,0.002883366628787576,0.6516365172727252
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.06382845343669802,0.002883366628787576,0.6581306892225864
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.04726901940748207,0.002883366628787576,0.6645507407412307
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.03070958537826607,0.002883366628787576,0.6708937947207602
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,-0.014150151349050122,0.002883366628787576,0.6771569980398864
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.002409282680165825,0.002883366628787576,0.6833375181001288
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.018968716709381772,0.002883366628787576,0.6894325388248109
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.035528150738597775,0.002883366628787576,0.6954392561120053
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.05208758476781378,0.002883366628787576,0.701354872733513
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.06864701879702967,0.002883366628787576,0.7071765926729265
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.08520645282624567,0.002883366628787576,0.7129016148968421
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.10176588685546167,0.002883366628787576,0.7185271265543757
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.11832532088467757,0.002883366628787576,0.7240502956013266
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.13488475491389357,0.002883366628787576,0.7294682628466473
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.15144418894310957,0.002883366628787576,0.7347781334203515
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.16800362297232546,0.002883366628787576,0.7399769676636754
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.18456305700154146,0.002883366628787576,0.7450617714442224
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.20112249103075747,0.002883366628787576,0.7500294859010529
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.21768192505997336,0.002883366628787576,0.7548769766272376
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.23424135908918936,0.002883366628787576,0.7596010223003964
change_peer,Aversion,Neutral,team_t_minus_1_vs_team_t,team_vs_peer_average,target_attainment,0.05024175824175824,0.25080079311840536,0.002883366628787576,0.7641983027752075
