manager_id,period_01_posterior_neutral,period_01_posterior_aversion,period_01_posterior_appreciation,period_02_posterior_neutral,period_02_posterior_aversion,period_02_posterior_appreciation,period_03_posterior_neutral,period_03_posterior_aversion,period_03_posterior_appreciation,period_04_posterior_neutral,period_04_posterior_aversion,period_04_posterior_appreciation,period_05_posterior_neutral,period_05_posterior_aversion,period_05_posterior_appreciation,period_06_posterior_neutral,period_06_posterior_aversion,period_06_posterior_appreciation,period_07_posterior_neutral,period_07_posterior_aversion,period_07_posterior_appreciation,period_08_posterior_neutral,period_08_posterior_aversion,period_08_posterior_appreciation,period_09_posterior_neutral,period_09_posterior_aversion,period_09_posterior_appreciation,period_10_posterior_neutral,period_10_posterior_aversion,period_10_posterior_appreciation,period_11_posterior_neutral,period_11_posterior_aversion,period_11_posterior_appreciation,period_12_posterior_neutral,period_12_posterior_aversion,period_12_posterior_appreciation,period_13_posterior_neutral,period_13_posterior_aversion,period_13_posterior_appreciation,period_14_posterior_neutral,period_14_posterior_aversion,period_14_posterior_appreciation,period_15_posterior_neutral,period_15_posterior_aversion,period_15_posterior_appreciation,period_16_posterior_neutral,period_16_posterior_aversion,period_16_posterior_appreciation,period_17_posterior_neutral,period_17_posterior_aversion,period_17_posterior_appreciation,period_18_posterior_neutral,period_18_posterior_aversion,period_18_posterior_appreciation,period_19_posterior_neutral,period_19_posterior_aversion,period_19_posterior_appreciation,period_20_posterior_neutral,period_20_posterior_aversion,period_20_posterior_appreciation,period_21_posterior_neutral,period_21_posterior_aversion,period_21_posterior_appreciation,period_22_posterior_neutral,period_22_posterior_aversion,period_22_posterior_appreciation,period_23_posterior_neutral,period_23_posterior_aversion,period_23_posterior_appreciation,period_24_posterior_neutral,period_24_posterior_aversion,period_24_posterior_appreciation,period_25_posterior_neutral,period_25_posterior_aversion,period_25_posterior_appreciation,period_26_posterior_neutral,period_26_posterior_aversion,period_26_posterior_appreciation
M0433,0.959574160389484,0.040425812782713,2.68278021688984e-08,0.8278937048098874,0.1721062951883761,1.734807134007082e-12,0.0011352605717434,0.998814348476035,5.039095222064147e-05,0.1844809551874099,0.8155190429740306,1.838560575980125e-09,0.6244415329861476,0.3755584668526755,1.6117663503260106e-10,0.9624213726795748,0.0375786251293936,2.1910316948823892e-09,2.322549762566245e-06,0.9999887986355436,8.878814694010352e-06,0.5010783011758967,0.4989216988238325,2.7145800960659325e-13,0.9999902921873536,5.325502871912236e-89,9.707812647900477e-06,0.9999988099034004,2.573195129212445e-51,1.1900965998091442e-06,0.9999640827387342,2.158479678685262e-48,3.591726126611216e-05,0.9811812598248966,0.0188187401749674,1.360005043355977e-13,0.0974158359711781,0.9025841640265926,2.228884653810088e-12,0.0728654417890982,0.9271327830711928,1.775139708938139e-06,0.0166687144776674,0.9833063247496135,2.4960772718113144e-05,0.9999999232303796,1.9156897818049023e-08,5.761272214085542e-08,0.4139708773955197,4.253742166637228e-43,0.5860291226044801,0.0678622615108934,1.0733581350099076e-76,0.9321377384891074,2.149622280539465e-06,2.7549443126520893e-202,0.9999978503777184,0.000531734413031,2.3142815943364823e-64,0.9994682655869702,0.0013126661719187,1.1794263081950644e-107,0.9986873338280816,1.5673396821126337e-05,7.45834811584176e-161,0.9999843266031806,0.8941077257878806,2.6944929341633203e-47,0.1058922742121191,1.1954680644801174e-05,4.191729341195698e-201,0.999988045319354,0.0003331175844993,9.867451756365251e-85,0.9996668824154992,0.0008345886851287,8.671526585500755e-125,0.9991654113148696
M0434,0.9999999978857472,2.286136919665306e-11,2.0913911794969853e-09,0.9999937505204765,6.238867364993512e-06,1.0612158783743632e-08,0.0368441059634934,0.9631558939440548,9.245170611364732e-11,0.0505597996688667,0.9494402003308346,2.982865758714679e-13,0.9213283698411996,0.0786716158723874,1.4286412807772342e-08,0.7025681601233216,0.2974318288598611,1.1016817242395726e-08,0.0190061627704445,0.9809938372277014,1.8539432619204456e-12,0.9999306330078926,5.969043027312761e-57,6.936699210731068e-05,0.5437081982994763,0.4562912584267415,5.432737820604149e-07,0.2960859111193095,0.7039140888775642,3.126702083025284e-12,0.0129599916444588,0.987033301993662,6.706361879328153e-06,0.8119455873000877,0.1880544126900398,9.87221029880112e-12,0.273935776167859,0.7260642213049099,2.527231439276827e-09,0.9999423748914,5.76250962915852e-05,1.2308876816461975e-11,0.0001571715564422,0.999832538142728,1.029030082959862e-05,0.0044810190480994,0.995518980951822,7.89600231003256e-14,0.001838935557763,0.998161063061584,1.3806526049743666e-09,0.0506432249760254,0.9493567749221524,1.0182231816086384e-10,0.001471341978957,0.998501843882431,2.6814138611833052e-05,0.0104731927018892,0.9895266177131218,1.8958498939239786e-07,0.999720105091224,3.072908419002726e-15,0.0002798949087728,0.9999602743232602,3.1427827164888985e-20,3.972567673984406e-05,0.9998425053008836,4.6353079199793176e-42,0.0001574946991165,0.3797555059941241,5.410356407413657e-69,0.6202444940058759,4.275707511129082e-05,5.523402205954165e-166,0.9999572429248884,3.7565869336654616e-08,3.375053912410492e-251,0.9999999624341304
M0435,0.9999999920013956,5.266425374002874e-20,7.998604641105036e-09,0.999999329633579,3.964508308667899e-19,6.703664218419614e-07,0.9988226179713624,0.0011683817276023,9.000301035252595e-06,0.0310558768243096,0.968944123152873,2.281708136642772e-11,0.9999998195195412,1.801760753301063e-07,3.04382904839694e-10,0.9745163112791232,0.0254790540862656,4.634634611263899e-06,0.6176693236429598,0.3822892864856074,4.1389871432024685e-05,0.5570336195060964,0.4429663804281674,6.57368295827796e-11,0.43588384379638,0.5641161556595092,5.441113181502132e-10,0.2697290064062677,0.7302709837540216,9.839711102356952e-09,0.0039684855368809,0.9960311274266606,3.870364587598026e-07,2.2657768848511475e-05,0.999977269556831,7.267431970355116e-08,0.0393614066427087,0.9606385930757084,2.81582194602971e-10,0.9997257278521072,2.83939563735172e-12,0.0002742721450533,0.2267499183987937,0.7732500770237227,4.577483904596453e-09,0.993283426816544,6.830627679600377e-25,0.0067165731834564,0.9999265459658652,2.591875798172252e-07,7.319484655441326e-05,0.0472876152262806,0.9527123694522922,1.5321427251033023e-08,0.9999956901349936,6.061081275827788e-10,4.30925889879759e-06,0.999923207176216,2.8602914860967453e-18,7.679282378442387e-05,0.9999940551458012,5.5465513162869524e-18,5.944854198503046e-06,0.0196862192359082,0.9803137807640908,1.1736897507567042e-15,0.000128064174748,1.876322253805989e-130,0.999871935825252,7.09504176632826e-07,3.2997929771334383e-164,0.9999992904958231,0.0039715077947789,1.2908422647442003e-49,0.9960284922052204,0.0034544605398995,2.3774677227402296e-84,0.9965455394600996
M0436,0.9999997698479104,1.7104646127501145e-24,2.3015208923578053e-07,0.9999998027930114,1.761080151894901e-37,1.972069885064841e-07,0.2931913921552947,0.7052644686559291,0.0015441391887759,0.107884283406678,0.8921157117064401,4.886882103322669e-09,0.9924296678969045,0.0075703314681668,6.349282299066942e-10,0.8978452997810266,0.1021546997382884,4.80685716198523e-10,0.4711901020123983,0.5288098978988518,8.874963199801983e-11,0.9567380270660016,0.0432619728953952,3.8603644353392507e-11,0.0357866546032789,0.964213329096534,1.630018756908912e-08,0.999999521682862,1.848853772486433e-16,4.783171375005441e-07,0.168493345458111,0.8315066529506482,1.5912415713629822e-09,0.680649039198914,0.3193509605074117,2.936739384730456e-10,9.108674623967e-05,0.999907910304434,1.002949326897553e-06,0.0196031885710626,0.9803968092617212,2.167216626992896e-09,0.8032174450371572,4.488806479482394e-51,0.1967825549628421,0.9378255732204458,7.39392303544155e-41,0.0621744267795545,0.0004472561888648,3.098445284995789e-189,0.9995527438111356,1.3570974205920132e-05,1.4088227910366896e-118,0.9999864290257944,1.5583626507229477e-08,1.211562872886857e-272,0.9999999844163732,8.646017326400555e-06,5.666231692951372e-233,0.9999913539826728,4.908229221316957e-05,3.466515239772236e-161,0.9999509177077864,1.3017763896851222e-05,1.7116908994760025e-155,0.9999869822361034,4.060100322890392e-07,7.5181550416903445e-177,0.999999593989968,1.677649038315533e-07,2.643776523733344e-144,0.9999998322350956,0.9785620171499292,4.766423152887571e-83,0.0214379828500701,0.0621366068979047,0.9378633929132508,1.8884468072295188e-10
M0437,0.9999999845953093,1.5656982280593228e-104,1.5404691942436365e-08,0.9999999994647268,6.264996530292793e-100,5.352719743477271e-10,0.9999999950835844,6.526919740205944e-118,4.916417080607571e-09,0.9999984440490648,1.3128612636239173e-129,1.5559509345085411e-06,0.9999997087155916,2.614750638653069e-40,2.912844075963456e-07,0.9998480047765316,9.133905512257472e-72,0.0001519952234694,0.9934810823546966,8.266361633805128e-149,0.006518917645304,0.9918723892170476,4.1435997746923165e-87,0.0081276107829522,0.999947135700984,1.2831097524597895e-27,5.286429901473432e-05,0.7870234204909848,1.294640750260712e-180,0.2129765795090137,0.9210024804332632,0.0328365952781673,0.0461609242885692,0.9995199057782884,2.919229246848345e-09,0.0004800913024817,0.9957846246915772,4.908344598869741e-08,0.0042153262249768,0.9999911067190016,6.195852031373679e-06,2.6974289656053204e-06,0.9999989069523748,1.144260916321451e-11,1.0930361812669422e-06,0.9759225860629372,9.476214142098323e-76,0.0240774139370643,0.5481455348990187,4.4134477400933745e-82,0.4518544651009828,0.025170563745821,6.621449437708932e-99,0.97482943625418,0.0057584237967412,3.3088291986513576e-41,0.9942415762032588,0.0106128528678448,9.467624316932845e-75,0.9893871471321544,0.0003518078089192,6.485617020160853e-104,0.9996481921910824,0.0019920944125904,2.1365731044845e-119,0.9980079055874084,1.2246119000782142e-06,5.8339465723285176e-167,0.9999987753881004,0.0038533474470791,2.9464934458893243e-75,0.9961466525529208,0.9992173842633704,6.596466969243736e-36,0.0007826157366292,0.9996228408360398,3.372622522062867e-70,0.0003771591639588
M0438,0.999999999377998,8.368968095131958e-72,6.220026159648181e-10,0.9999999334505768,6.913526536645177e-11,6.648028731577656e-08,0.9999994847909542,7.501535643639861e-17,5.152090456897248e-07,0.9999991461532612,6.312974663084828e-34,8.538467387202571e-07,0.999999705743854,8.675492888781444e-09,2.855806524373288e-07,0.0495320257727261,0.9504679741495852,7.768823954898493e-11,0.0910012506543785,0.9089987493073712,3.8250952216298486e-11,0.7172324723726022,0.2827670311972419,4.964301563840257e-07,0.0169304617997562,0.9830695380566612,1.4358269596667754e-10,0.0828443404374528,0.917155303540582,3.560219646947065e-07,0.9999999998425632,1.229426573387528e-10,3.449470979591201e-11,0.999999991731654,1.2012002158957427e-10,8.148226539979172e-09,0.9999999229158488,3.023531898750733e-24,7.708415071105016e-08,0.998094588284054,1.6644795090188193e-18,0.0019054117159455,0.99986289049641,2.732749070687233e-10,0.0001371092303144,0.4388031577054562,3.317217073774493e-99,0.5611968422945439,0.0007524899482328,4.064466059963536e-141,0.999247510051768,1.5210452595828825e-05,9.119616112355693e-131,0.999984789547405,0.0223984575507834,3.4495146381415107e-159,0.9776015424492172,0.3682191670885628,5.312990387948124e-66,0.6317808329114379,0.5966043276114977,2.0629022236755068e-172,0.4033956723885016,0.6329833864360805,9.540852354152034e-78,0.3670166135639195,0.0778318561180585,0.9221681438819262,1.4533014200310706e-14,9.472898059309512e-05,0.9999051360720638,1.3494734340852666e-07,5.577468697241585e-07,0.999995337535356,4.104717774169137e-06,5.705048962173443e-05,0.9999429449199748,4.5904029400191174e-09
M0439,0.9999999961394757,1.9619570988641e-91,3.860522928122308e-09,0.9947493593128448,6.2497423470523625e-84,0.0052506406871561,0.999983091254759,6.250513095609082e-47,1.6908745241361624e-05,0.8565383859232406,0.1434616135683663,5.083929440050757e-10,0.0101234622368761,0.9898765272647456,1.0498378720601245e-08,0.1527326501547746,0.847267349840294,4.932849755702077e-12,0.987126432910602,2.5395353677544176e-69,0.0128735670893986,0.9997085261747088,7.058422911163695e-17,0.0002914738252916,0.9925542595798728,7.679726752606638e-58,0.0074457404201275,0.9996317270532,4.443014363185842e-44,0.0003682729468014,0.9992739892841777,5.0629949949199284e-74,0.000726010715824,0.9989910080222244,8.842829635267086e-32,0.0010089919777762,0.2186818421308499,2.080374865988625e-33,0.781318157869151,0.2336392251784176,1.2052174870577305e-49,0.766360774821583,0.1696200104053188,2.643110802175684e-97,0.8303799895946798,0.3475657912923442,1.2578871075406837e-96,0.6524342087076562,0.9811958503770244,1.2396736979049099e-120,0.0188041496229749,0.3344004871588437,0.6655995128411579,1.2561676045766409e-18,0.1847738780860092,0.8152258093017145,3.126122764594363e-07,0.948818226890432,0.0511817731095525,1.6287434546401414e-14,8.328491901842734e-05,0.9999167150809803,6.99870667890475e-21,0.0907413564965923,0.909139616295771,0.0001190272076353,0.0051391053011032,0.9948608946983444,5.53627345463845e-13,0.0081961940526713,0.9918010519142096,2.754033118251242e-06,0.1465947397362943,0.8533444724226813,6.078784102411096e-05,0.0011705680765082,0.9988293485268228,8.33966674828227e-08
M0440,0.9999999999992985,1.5793180029225422e-14,6.865131729566677e-13,0.0411743303957417,0.9588256695697932,3.446533341975368e-11,0.999915490979504,8.450896636592138e-05,5.413086994733592e-11,0.0565849701845334,0.9434105551004118,4.474715054759803e-06,0.015103284796723,0.984834253500778,6.24617024982158e-05,0.0012671279810736,0.9987319248048236,9.472141024333342e-07,0.989963507386085,0.0099596127397601,7.687987415440668e-05,0.9998817808328972,1.7298390404531298e-26,0.0001182191671024,0.9935369506890128,6.3652144110492275e-50,0.0064630493109866,0.9999836996910269,1.3990656426097357e-07,1.6160402409718914e-05,0.9999992657134836,7.690767005095642e-65,7.342865161067805e-07,0.9995806376687006,1.0875245621782968e-08,0.000419351456054,0.9022428571578802,1.0184458996811088e-135,0.0977571428421198,0.9999897387784732,1.312118376583484e-12,1.0261220214435582e-05,0.8769201475065254,0.0009713006545018,0.1221085518389728,0.1214753505751457,1.1523708975987452e-143,0.8785246494248538,0.7165478542920127,6.966610748746856e-23,0.2834521457079876,0.9886022937033369,9.281110040438773e-45,0.011397706296664,0.9998896454600804,4.3031358038247774e-18,0.0001103545399188,0.0109078868399308,1.3800019516174985e-134,0.98909211316007,0.0753678765250375,6.5601690457914425e-49,0.9246321234749618,0.0001832296455624,6.114682858995441e-211,0.999816770354437,2.055007801308139e-05,2.318840663582764e-111,0.9999794499219876,0.0006183574920727,6.1483614768426634e-74,0.9993816425079272,0.9933319294477266,0.0066527629162809,1.5307635992707355e-05,4.381514759574798e-06,0.9999956184852412,2.8876860584299324e-26
M0441,0.999999998895266,1.0015917955298617e-89,1.1047336829975047e-09,0.9999999999111644,1.4181951314991213e-12,8.741837562568503e-11,0.9999999020678926,2.888896493019002e-48,9.793210726570793e-08,0.2065358025731391,0.7934583033498028,5.894077056530161e-06,0.4919554727265886,0.5080445206803151,6.593097683872993e-09,0.9877323829615628,0.0122676138146932,3.2237437021777104e-09,0.1281051254177687,0.8718692956674082,2.557891482172136e-05,0.0642345022337505,0.9357654977120924,5.4158964854978456e-11,0.9999567236136576,2.6271734625343385e-21,4.327638634215446e-05,0.9686824496018858,0.0313175503694446,2.8668656578712e-11,0.967838242940871,0.0321617570321396,2.6990801502988228e-11,0.9999999999997548,9.686412042134485e-14,1.4756964143076266e-13,0.9999999999986784,6.429098861287977e-15,1.3144770104955265e-12,0.9859437033630126,4.346642946662053e-52,0.0140562966369876,0.3840783344642201,0.6159216651991464,3.3663233868989484e-10,0.9999805311102588,4.5822477235180266e-60,1.9468889742978256e-05,0.9997319221119436,3.60875936363851e-122,0.0002680778880574,0.9980564400036044,0.001934001754607,9.558241787100745e-06,0.0147170329098197,3.823835688263175e-98,0.985282967090182,0.000238685051331,4.221827293970641e-103,0.99976131494867,2.396327891860633e-05,2.9658321806134868e-121,0.9999760367210804,0.0067566851953953,6.772969236488239e-104,0.993243314804604,0.9975311153658848,2.99699034242014e-13,0.0024688846338139,0.9999839871646544,2.14721295218581e-54,1.601283534600208e-05,0.9999604730231244,1.995038547906921e-43,3.952697687735255e-05,0.933473620676505,1.0386711818890536e-61,0.0665263793234946
M0442,0.9999999472312006,1.5240839245462053e-30,5.276880062809229e-08,0.9999999996191064,2.1355737596485012e-10,1.6733458442179435e-10,0.9998054306817188,4.006182234829188e-58,0.0001945693182796,0.9999944021163366,1.3302168911145649e-21,5.597883663854368e-06,0.9999262519509357,1.6448083393165544e-123,7.374804906318448e-05,0.5393794790066155,0.460618925814456,1.5951789278956595e-06,0.9999999998805436,9.957299389723075e-11,1.9883286698936056e-11,0.9999926429216676,3.281374244110911e-09,7.353796956986443e-06,0.998649709796584,3.961836524895201e-51,0.0013502902034147,0.6741729373006956,3.5784814600057085e-102,0.3258270626993051,0.5395807187351267,9.931542255369498e-139,0.460419281264873,0.5095756775691066,5.4111507165447805e-124,0.4904243224308945,0.4730893302248189,4.4048293111589633e-131,0.5269106697751821,0.0059172635396426,2.2786057192903557e-167,0.9940827364603564,0.0168138404863794,8.591751842420514e-46,0.9831861595136216,0.0268176005059098,3.1685752056681053e-135,0.9731823994940892,0.1288070287436349,2.971784068417856e-37,0.8711929712563636,0.9998975970851174,2.9075769326658976e-06,9.949533795099477e-05,0.9999409891295806,5.901086888639146e-05,1.534069072888767e-12,0.9999742385266528,2.9764958889356284e-53,2.5761473346449225e-05,0.9975693209810792,0.0024287630429968,1.915975924819144e-06,0.9995784317954703,2.9442054250343523e-09,0.0004215652603231,0.0009856123657461,3.717401543811112e-145,0.9990143876342552,2.425236786661693e-06,1.8651449468025688e-208,0.9999975747632128,3.670981807057472e-05,2.8606301947131616e-133,0.9999632901819312,0.016127123423958,3.567269197714066e-20,0.9838728765760406
M0443,0.9999999988262798,6.208951275426678e-11,1.1116305769918627e-09,0.9999987706128628,6.1366406534455884e-21,1.2293871372128364e-06,0.9999999996233866,2.0443804042614217e-12,3.7456888385757737e-10,0.3830108764258071,0.6169890995692424,2.4004950478636983e-08,0.9997399416680212,0.0002600581988541,1.3312468557203751e-10,0.0476455202652996,0.9522173299690708,0.0001371497656296,0.079836516914424,0.9201109080216278,5.257506394816636e-05,0.000120915350842,0.9998788894810308,1.9516812735703387e-07,0.0060175712842057,0.9939824287151182,6.759476277682166e-13,0.0593749712368861,0.9406249990142334,2.974888060782761e-08,0.9999702871209872,8.892415951144816e-55,2.971287901267469e-05,0.99651280586432,2.314070317615796e-50,0.0034871941356798,0.9998594263725602,2.0745458169349745e-61,0.0001405736274397,0.9980410109187796,5.660794553973593e-24,0.0019589890812203,0.9996190774244128,1.6778063894173686e-37,0.000380922575587,0.9999882438496904,1.175614219030611e-05,8.119209155454509e-12,0.9806649386380756,0.0193350613617836,1.4070562112047697e-13,0.985728485749305,0.0142715142446533,6.041669243601903e-12,1.776830697663801e-05,0.9999806602550044,1.5714380192244145e-06,0.0046366025074556,0.995363397492544,4.0890533111886043e-16,0.0454535247081717,0.9545463854884833,8.980334513189771e-08,0.0004500047338596,0.99954999520264,6.350044836229009e-11,0.0050382379979771,0.994961762002022,5.872101600951524e-16,0.0017311056689543,0.9982688943310454,6.696412898479591e-17,0.0055788686229782,0.994420919926032,2.114509894629817e-07,0.009350901099621,0.9906490989003092,6.979475576393326e-14
M0444,0.9950624706759544,0.0049370538878911,4.7543615287917006e-07,0.0318675610860152,0.96813243890356,1.0425550166752078e-11,0.0092271853627134,0.9907728143209537,3.1633398977343375e-10,0.996529786517554,1.6525308098372368e-118,0.0034702134824457,0.9999706135486448,3.049502626035725e-24,2.9386451356640325e-05,0.9999988703399352,4.70035395045724e-39,1.129660066035554e-06,0.9999719822100506,2.308747688948536e-80,2.8017789947955288e-05,0.999866029328604,3.837726751152933e-104,0.0001339706713972,0.9963006637070044,8.204863923284969e-35,0.0036993362929941,0.999014721751628,0.0009840553914345,1.2228569366375717e-06,0.9999923496994684,1.7667572812822624e-13,7.650300356217663e-06,0.9972702041557588,4.02880348634404e-07,0.0027293929638922,0.2883425347155216,0.7116456591255303,1.180615894802446e-05,0.9999165883614322,4.822745050495335e-69,8.341163856846843e-05,0.9973275180080168,1.6492535247252373e-13,0.0026724819918197,0.7184036979590515,1.1561121052247423e-25,0.2815963020409472,0.4601584600243625,1.5767967337564058e-91,0.5398415399756366,0.7985709150584197,2.8221179758454985e-56,0.2014290849415814,0.000757972060273,7.845176644419934e-201,0.9992420279397276,0.000858621178828,2.789450615346673e-247,0.9991413788211732,0.4925547985496113,1.405157175134712e-78,0.5074452014503876,0.0256190064041453,1.3118303505411608e-155,0.9743809935958552,0.0007077552012026,3.22757242434031e-142,0.9992922447987964,0.012311616610741,3.265613157676533e-101,0.9876883833892596,0.9953378760840416,0.0041879848839166,0.0004741390320436,0.0069690567523491,0.9930309432468768,7.750267405968914e-13
M0445,0.9999998733780312,7.311171959140171e-17,1.2662196949612157e-07,0.9999999999358272,1.9854442162968827e-20,6.417213522970588e-11,0.0003221221542415,0.9996778778457556,2.621482279538438e-15,0.9832059588622856,0.0167940409990168,1.3869710862930436e-10,0.9999999988645456,6.067242106674942e-12,1.1293873048774936e-09,0.3747045775434634,0.6252954216585446,7.97993357980446e-10,0.0108453246670109,0.98915467513992,1.9307025628418628e-10,0.1753760938556059,0.8246239061334987,1.0895908647034655e-11,0.9999997511065314,2.446570098174804e-07,4.236458972014587e-09,0.4382405621868233,2.2175204257532266e-72,0.5617594378131756,0.7545179203626238,3.030208172735441e-75,0.2454820796373765,0.9989747804640964,1.016851677572014e-06,0.0010242026842264,0.999688376324908,0.0003114376625715,1.8601251997156541e-07,0.186764393238474,0.8132356067342287,2.7298396017056303e-11,0.9999999766815472,7.748138514696341e-23,2.3318453082171328e-08,0.9905456687304284,1.2517976982020909e-22,0.0094543312695728,0.9808191037896146,5.650934897020145e-64,0.0191808962103865,0.4058656239183051,4.808375530418569e-150,0.5941343760816957,0.2474915826538384,2.2905730470704844e-111,0.7525084173461603,0.9649810492130309,1.028369053928055e-90,0.0350189507869691,0.7570534560283859,4.970406395135559e-164,0.2429465439716139,0.9996393231440056,1.3814638205436904e-54,0.0003606768559938,0.99999999725323,2.209904825254706e-09,5.368652751850438e-10,0.9942378676779838,0.0057621323219406,7.440735596222292e-14,0.0042651917434713,0.995734033845528,7.744109993443232e-07,0.0152939713322992,0.984705964985498,6.368220130124604e-08
M0446,0.9999999981707176,1.2028225772122964e-85,1.829282340572625e-09,0.9999978780898507,2.8143238058795507e-82,2.121910148900033e-06,0.9999983044064416,1.3051270484134666e-35,1.6955935582417037e-06,0.9968157696664208,1.061222347259188e-46,0.0031842303335789,0.9999994992954228,9.373479678329556e-36,5.007045771112802e-07,0.9999246143068506,2.161995768940508e-42,7.538569314956663e-05,0.9999968055090178,1.0261064466337551e-11,3.194480720682941e-06,0.7786253617109704,0.2213322058417053,4.243244732425232e-05,0.0001416723742972,0.9998026774942352,5.565013146762432e-05,0.0075264478610733,0.9924735521377058,1.2210359285088992e-12,0.9997589471378748,0.000241052727116,1.3500942658061735e-10,0.0124889446441099,0.9875109706200362,8.473585373886331e-08,0.9988168136596643,6.173654074535046e-28,0.0011831863403357,0.6153912177517287,0.3845455182613796,6.326398689130528e-05,0.9999862841905892,1.119051496332371e-05,2.5252944478389807e-06,0.9977639230662116,8.619713945347254e-43,0.0022360769337883,0.9960330904743512,1.9501968727546666e-23,0.0039669095256489,0.9994608145950088,5.3833063659683537e-20,0.0005391854049906,0.9978534378243836,0.0021377749551749,8.787220441988003e-06,0.999924486457916,7.510210167443217e-05,4.114404095539093e-07,0.0506083592429824,0.9493909079358428,7.328211744703041e-07,0.0039576937812439,0.9960423062187556,7.164565245337485e-16,0.0045947807742445,0.9954052192257544,7.727785250186336e-16,0.0085644900465995,0.9914352952063477,2.1474705268541362e-07,0.9996416757627008,3.963560632906156e-14,0.0003583242372596,0.2955719515597123,0.699985089969285,0.0044429584710023
M0447,0.9999999999919732,6.118507831226542e-51,8.026992159236689e-12,0.0186055181838776,0.981394479782988,2.0331345810685533e-09,0.0679348443196547,0.932065155675692,4.653245275950634e-12,0.0302608714949718,0.9697391285019008,3.1272648697555882e-12,0.7537278901609246,0.2462715432689849,5.665700906554603e-07,0.0210374902777342,0.978962509179878,5.423878466677247e-10,0.9486048753309618,0.0513951157127495,8.956288735740051e-09,0.9992426919662816,2.166571325949774e-28,0.0007573080337185,0.9999869428877424,1.5225549551312046e-29,1.3057112257615512e-05,0.6380398615551377,0.3619601266751917,1.176967083688798e-08,0.9999999997678444,1.7264845581145627e-14,2.3213821406491507e-10,0.0457296521581746,0.9542699176450729,4.3019675252557357e-07,0.2498222718643398,0.7501777281356564,3.7662651783791335e-15,0.0027687408674322,0.9972312590539834,7.858461784991292e-11,0.1989083967291409,0.8010915929955162,1.027534275359054e-08,0.9999931001893454,2.197826200733565e-58,6.899810654580488e-06,0.9993639882115593,1.5872535314131234e-31,0.0006360117884405,0.9999904683854292,1.4356063743352314e-40,9.531614570882988e-06,0.0028736882027115,0.9971263117972332,5.526215355079661e-14,0.9855758057683665,0.0144241942303079,1.3256323671765545e-12,0.0199411486787866,0.9800588410351304,1.0286082870482624e-08,0.0063677273970361,0.9936322726029636,5.5093520846193997e-17,0.0065337994251952,0.9934662005747862,1.8803383817031945e-14,0.0082870026840277,0.991712997315966,6.4531954584679635e-15,0.0347623647029792,0.9652376352821272,1.48935204245398e-11,3.0825394954581506e-07,0.9999940795752872,5.612170763436152e-06
M0448,0.9994073350387288,0.0005926646404907,3.20780474189043e-10,0.9999999951805834,1.4812581916721282e-12,4.8179353827120565e-09,0.9999999739527856,1.7431541144126195e-10,2.587289898270171e-08,0.0031187208885422,0.9968256766918528,5.560241960514459e-05,0.0137232426446748,0.986276748911718,8.443607186007158e-09,0.0011523628660138,0.9988475077321723,1.294018137516408e-07,0.5546689398946746,0.4453310601040626,1.2627737415187882e-12,0.965013097876007,0.0349869015592366,5.647564980195897e-10,0.2599267260716446,0.7400712045237194,2.0694046359195343e-06,0.8931975347353394,0.1068024652040615,6.059901592350396e-11,0.2824902267709364,0.7175093416273165,4.31601747049513e-07,0.0097035587909076,0.9902963071662296,1.3404286265105658e-07,0.136888317193722,0.8631116828047545,1.5234696939804132e-12,0.012755683636119,0.9872443154099758,9.539050900124814e-10,0.0010238154780088,0.9989761758430552,8.678935943509142e-09,0.9998466035604152,0.000153396438062,1.522732324194658e-12,0.0741873027235918,0.9258126972759196,4.885884644439679e-13,0.0894377269384578,0.9105622721834336,8.781084344429795e-10,0.9993528769680102,0.0006471230317392,2.505934673580991e-13,0.0010657356816646,0.9989342643138376,4.497777090346871e-12,0.0004117035784524,0.9995882964215476,1.8462291925732112e-18,1.5192207397044936e-10,0.9999999998477476,3.304274853580749e-13,0.0001820013642652,0.999817856503084,1.421326507835112e-07,0.0119331781591716,0.988065849887384,9.71953444478161e-07,0.9998053174515596,1.6344946826931881e-29,0.0001946825484403,0.3562298664880105,0.6437701335119073,8.226414619536855e-14
