covariate,covariate_label,covariate_value_original,covariate_value_standardized,from_state_order,from_state,to_state_order,to_state,transition_probability
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.16604757694245548,-1.4540447199421058,3,Appreciation,3,Appreciation,0.7227289501146449
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.1614575346586561,-1.4131925780200478,3,Appreciation,1,Aversion,0.0004019174913351109
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.1614575346586561,-1.4131925780200478,3,Appreciation,2,Neutral,0.2758268955281116
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.1614575346586561,-1.4131925780200478,3,Appreciation,3,Appreciation,0.7237711869805533
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.1568674923748567,-1.3723404360979896,3,Appreciation,1,Aversion,0.00041478786147626203
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.1568674923748567,-1.3723404360979896,3,Appreciation,2,Neutral,0.27477457628336016
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.1568674923748567,-1.3723404360979896,3,Appreciation,3,Appreciation,0.7248106358551637
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.15227745009105734,-1.3314882941759318,3,Appreciation,1,Aversion,0.0004280678379636937
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.15227745009105734,-1.3314882941759318,3,Appreciation,2,Neutral,0.2737246514196494
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.15227745009105734,-1.3314882941759318,3,Appreciation,3,Appreciation,0.7258472807423869
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.14768740780725795,-1.2906361522538736,3,Appreciation,1,Aversion,0.00044177037517343927
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.14768740780725795,-1.2906361522538736,3,Appreciation,2,Neutral,0.27267712421651624
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.14768740780725795,-1.2906361522538736,3,Appreciation,3,Appreciation,0.7268811054083104
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.14309736552345856,-1.2497840103318156,3,Appreciation,1,Aversion,0.000455908834399526
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.14309736552345856,-1.2497840103318156,3,Appreciation,2,Neutral,0.27163199779525804
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.14309736552345856,-1.2497840103318156,3,Appreciation,3,Appreciation,0.7279120933703424
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.13850732323965917,-1.2089318684097574,3,Appreciation,1,Aversion,0.0004704969965299246
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.13850732323965917,-1.2089318684097574,3,Appreciation,2,Neutral,0.2705892751174557
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.13850732323965917,-1.2089318684097574,3,Appreciation,3,Appreciation,0.7289402278860144
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.13391728095585978,-1.1680797264876992,3,Appreciation,1,Aversion,0.0004855490751126511
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.13391728095585978,-1.1680797264876992,3,Appreciation,2,Neutral,0.2695489589834588
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.13391728095585978,-1.1680797264876992,3,Appreciation,3,Appreciation,0.7299654919414286
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.1293272386720604,-1.1272275845656412,3,Appreciation,1,Aversion,0.0005010797298238116
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.1293272386720604,-1.1272275845656412,3,Appreciation,2,Neutral,0.2685110520308356
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.1293272386720604,-1.1272275845656412,3,Appreciation,3,Appreciation,0.7309878682393406
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.124737196388261,-1.086375442643583,3,Appreciation,1,Aversion,0.0005171040803496798
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.124737196388261,-1.086375442643583,3,Appreciation,2,Neutral,0.2674755567327821
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.124737196388261,-1.086375442643583,3,Appreciation,3,Appreciation,0.7320073391868682
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.12014715410446163,-1.045523300721525,3,Appreciation,1,Aversion,0.0005336377206952708
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.12014715410446163,-1.045523300721525,3,Appreciation,2,Neutral,0.26644247539649407
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.12014715410446163,-1.045523300721525,3,Appreciation,3,Appreciation,0.7330238868828107
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.11555711182066224,-1.0046711587994668,3,Appreciation,1,Aversion,0.0005506967339322354
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.11555711182066224,-1.0046711587994668,3,Appreciation,2,Neutral,0.26541181016149556
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.11555711182066224,-1.0046711587994668,3,Appreciation,3,Appreciation,0.7340374931045722
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.11096706953686285,-0.9638190168774087,3,Appreciation,1,Aversion,0.0005682977073992405
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.11096706953686285,-0.9638190168774087,3,Appreciation,2,Neutral,0.26438356299792815
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.11096706953686285,-0.9638190168774087,3,Appreciation,3,Appreciation,0.7350481392946726
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.10637702725306346,-0.9229668749553505,3,Appreciation,1,Aversion,0.0005864577483684222
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.10637702725306346,-0.9229668749553505,3,Appreciation,2,Neutral,0.26335773570479476
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.10637702725306346,-0.9229668749553505,3,Appreciation,3,Appreciation,0.7360558065468369
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.10178698496926407,-0.8821147330332924,3,Appreciation,1,Aversion,0.0006051945001918434
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.10178698496926407,-0.8821147330332924,3,Appreciation,2,Neutral,0.2623343299081607
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.10178698496926407,-0.8821147330332924,3,Appreciation,3,Appreciation,0.7370604755916476
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.0971969426854647,-0.8412625911112344,3,Appreciation,1,Aversion,0.0006245261589423106
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.0971969426854647,-0.8412625911112344,3,Appreciation,2,Neutral,0.2613133470593075
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.0971969426854647,-0.8412625911112344,3,Appreciation,3,Appreciation,0.7380621267817502
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.0926069004016653,-0.8004104491891763,3,Appreciation,1,Aversion,0.0006444714905633149
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.0926069004016653,-0.8004104491891763,3,Appreciation,2,Neutral,0.2602947884328414
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.0926069004016653,-0.8004104491891763,3,Appreciation,3,Appreciation,0.7390607400765953
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.08801685811786591,-0.7595583072671181,3,Appreciation,1,Aversion,0.0006650498485432487
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.08801685811786591,-0.7595583072671181,3,Appreciation,2,Neutral,0.2592786551247518
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.08801685811786591,-0.7595583072671181,3,Appreciation,3,Appreciation,0.740056295026705
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.08342681583406653,-0.7187061653450599,3,Appreciation,1,Aversion,0.000686281192129531
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.08342681583406653,-0.7187061653450599,3,Appreciation,2,Neutral,0.25826494805042155
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.08342681583406653,-0.7187061653450599,3,Appreciation,3,Appreciation,0.741048770757449
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.07883677355026714,-0.6778540234230018,3,Appreciation,1,Aversion,0.0007081861050986487
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.07883677355026714,-0.6778540234230018,3,Appreciation,2,Neutral,0.25725366794258503
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.07883677355026714,-0.6778540234230018,3,Appreciation,3,Appreciation,0.7420381459523163
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.07424673126646775,-0.6370018815009437,3,Appreciation,1,Aversion,0.0007307858150986381
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.07424673126646775,-0.6370018815009437,3,Appreciation,2,Neutral,0.2562448153492348
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.07424673126646775,-0.6370018815009437,3,Appreciation,3,Appreciation,0.7430243988356665
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.06965668898266837,-0.5961497395788857,3,Appreciation,1,Aversion,0.0007541022135809322
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.06965668898266837,-0.5961497395788857,3,Appreciation,2,Neutral,0.2552383906314736
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.06965668898266837,-0.5961497395788857,3,Appreciation,3,Appreciation,0.7440075071549456
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.06506664669886898,-0.5552975976568276,3,Appreciation,1,Aversion,0.0007781578763390114
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.06506664669886898,-0.5552975976568276,3,Appreciation,2,Neutral,0.2542343939613113
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.06506664669886898,-0.5552975976568276,3,Appreciation,3,Appreciation,0.7449874481623497
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.06047660441506959,-0.5144454557347694,3,Appreciation,1,Aversion,0.00080297608467176
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.06047660441506959,-0.5144454557347694,3,Appreciation,2,Neutral,0.2532328253194055
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.06047660441506959,-0.5144454557347694,3,Appreciation,3,Appreciation,0.7459641985959228
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.05588656213127022,-0.47359331381271147,3,Appreciation,1,Aversion,0.0008285808471899257
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.05588656213127022,-0.47359331381271147,3,Appreciation,2,Neutral,0.252233684492743
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.05588656213127022,-0.47359331381271147,3,Appreciation,3,Appreciation,0.746937734660067
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.05129651984747083,-0.4327411718906533,3,Appreciation,1,Aversion,0.0008549969222846011
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.05129651984747083,-0.4327411718906533,3,Appreciation,2,Neutral,0.2512369710722626
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.05129651984747083,-0.4327411718906533,3,Appreciation,3,Appreciation,0.7479080320054527
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.04670647756367144,-0.3918890299685952,3,Appreciation,1,Aversion,0.0008822498412771259
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.04670647756367144,-0.3918890299685952,3,Appreciation,2,Neutral,0.25024268445041487
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.04670647756367144,-0.3918890299685952,3,Appreciation,3,Appreciation,0.7488750657083079
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.04211643527987205,-0.35103688804653704,3,Appreciation,1,Aversion,0.0009103659322703874
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.04211643527987205,-0.35103688804653704,3,Appreciation,2,Neutral,0.24925082381866112
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.04211643527987205,-0.35103688804653704,3,Appreciation,3,Appreciation,0.7498388102490685
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.03752639299607266,-0.31018474612447894,3,Appreciation,1,Aversion,0.0009393723447220083
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.03752639299607266,-0.31018474612447894,3,Appreciation,2,Neutral,0.2482613881649056
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.03752639299607266,-0.31018474612447894,3,Appreciation,3,Appreciation,0.7507992394903724
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.03293635071227327,-0.26933260420242083,3,Appreciation,1,Aversion,0.0009692970747604378
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.03293635071227327,-0.26933260420242083,3,Appreciation,2,Neutral,0.24727437627086327
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.03293635071227327,-0.26933260420242083,3,Appreciation,3,Appreciation,0.7517563266543762
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.028346308428473882,-0.2284804622803627,3,Appreciation,1,Aversion,0.001000168991265611
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.028346308428473882,-0.2284804622803627,3,Appreciation,2,Neutral,0.24628978670935847
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.028346308428473882,-0.2284804622803627,3,Appreciation,3,Appreciation,0.7527100442993758
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.023756266144674493,-0.18762832035830457,3,Appreciation,1,Aversion,0.0010320178627362979
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.023756266144674493,-0.18762832035830457,3,Appreciation,2,Neutral,0.24530761784155491
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.023756266144674493,-0.18762832035830457,3,Appreciation,3,Appreciation,0.7536603642957087
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.019166223860875103,-0.14677617843624644,3,Appreciation,1,Aversion,0.0010648743849669764
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.019166223860875103,-0.14677617843624644,3,Appreciation,2,Neutral,0.24432786781411345
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.019166223860875103,-0.14677617843624644,3,Appreciation,3,Appreciation,0.7546072578009195
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.014576181577075714,-0.1059240365141883,3,Appreciation,1,Aversion,0.0010987702095575638
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.014576181577075714,-0.1059240365141883,3,Appreciation,2,Neutral,0.24335053455627795
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.014576181577075714,-0.1059240365141883,3,Appreciation,3,Appreciation,0.7555506952341645
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.009986139293276353,-0.06507189459213042,3,Appreciation,1,Aversion,0.0011337379732800088
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.009986139293276353,-0.06507189459213042,3,Appreciation,2,Neutral,0.24237561577688502
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.009986139293276353,-0.06507189459213042,3,Appreciation,3,Appreciation,0.7564906462498351
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.005396097009476963,-0.024219752670072293,3,Appreciation,1,Aversion,0.001169811328326359
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.005396097009476963,-0.024219752670072293,3,Appreciation,2,Neutral,0.24140310896129855
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.005396097009476963,-0.024219752670072293,3,Appreciation,3,Appreciation,0.757427079710375
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.0008060547256775741,0.016632389251985836,3,Appreciation,1,Aversion,0.0012070249734635388
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.0008060547256775741,0.016632389251985836,3,Appreciation,2,Neutral,0.24043301136826456
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),-0.0008060547256775741,0.016632389251985836,3,Appreciation,3,Appreciation,0.7583599636582719
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.003783987558121815,0.057484531174043965,3,Appreciation,1,Aversion,0.0012454146861207588
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.003783987558121815,0.057484531174043965,3,Appreciation,2,Neutral,0.2394653200266865
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.003783987558121815,0.057484531174043965,3,Appreciation,3,Appreciation,0.7592892652871928
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.008374029841921204,0.0983366730961021,3,Appreciation,1,Aversion,0.0012850173554360654
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.008374029841921204,0.0983366730961021,3,Appreciation,2,Neutral,0.23850003173231835
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.008374029841921204,0.0983366730961021,3,Appreciation,3,Appreciation,0.7602149509122456
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.012964072125720594,0.13918881501816022,3,Appreciation,1,Aversion,0.0013258710162893186
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.012964072125720594,0.13918881501816022,3,Appreciation,2,Neutral,0.2375371430443729
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.012964072125720594,0.13918881501816022,3,Appreciation,3,Appreciation,0.7611369859393378
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.017554114409519983,0.18004095694021835,3,Appreciation,1,Aversion,0.0013680148843494503
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.017554114409519983,0.18004095694021835,3,Appreciation,2,Neutral,0.23657665028204533
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.017554114409519983,0.18004095694021835,3,Appreciation,3,Appreciation,0.7620553348336052
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.022144156693319372,0.22089309886227645,3,Appreciation,1,Aversion,0.0014114893921646358
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.022144156693319372,0.22089309886227645,3,Appreciation,2,Neutral,0.23561854952094768
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.022144156693319372,0.22089309886227645,3,Appreciation,3,Appreciation,0.7629699610868876
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.02673419897711876,0.2617452407843346,3,Appreciation,1,Aversion,0.0014563362263246902
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.02673419897711876,0.2617452407843346,3,Appreciation,2,Neutral,0.2346628365894541
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.02673419897711876,0.2617452407843346,3,Appreciation,3,Appreciation,0.7638808271842212
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.03132424126091815,0.30259738270639275,3,Appreciation,1,Aversion,0.0015025983657256745
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.03132424126091815,0.30259738270639275,3,Appreciation,2,Neutral,0.2337095070649536
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.03132424126091815,0.30259738270639275,3,Appreciation,3,Appreciation,0.7647878945693207
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.03591428354471754,0.3434495246284509,3,Appreciation,1,Aversion,0.001550320120967508
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.03591428354471754,0.3434495246284509,3,Appreciation,2,Neutral,0.23275855627000977
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.03591428354471754,0.3434495246284509,3,Appreciation,3,Appreciation,0.7656911236090227
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.0405043258285169,0.3843016665505088,3,Appreciation,1,Aversion,0.0015995471749160272
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.0405043258285169,0.3843016665505088,3,Appreciation,2,Neutral,0.23180997926842367
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.0405043258285169,0.3843016665505088,3,Appreciation,3,Appreciation,0.7665904735566603
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.04509436811231629,0.4251538084725669,3,Appreciation,1,Aversion,0.0016503266244617383
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.04509436811231629,0.4251538084725669,3,Appreciation,2,Neutral,0.23086377086119927
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.04509436811231629,0.4251538084725669,3,Appreciation,3,Appreciation,0.7674859025143389
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.04968441039611568,0.466005950394625,3,Appreciation,1,Aversion,0.0017027070235082335
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.04968441039611568,0.466005950394625,3,Appreciation,2,Neutral,0.22991992558240867
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.04968441039611568,0.466005950394625,3,Appreciation,3,Appreciation,0.7683773673940831
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.05427445267991507,0.5068580923166831,3,Appreciation,1,Aversion,0.00175673842722401
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.05427445267991507,0.5068580923166831,3,Appreciation,2,Neutral,0.22897843769495516
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.05427445267991507,0.5068580923166831,3,Appreciation,3,Appreciation,0.7692648238778208
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.05886449496371446,0.5477102342387413,3,Appreciation,1,Aversion,0.0018124724375922097
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.05886449496371446,0.5477102342387413,3,Appreciation,2,Neutral,0.22803930118623209
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.05886449496371446,0.5477102342387413,3,Appreciation,3,Appreciation,0.7701482263761757
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.06345453724751385,0.5885623761607994,3,Appreciation,1,Aversion,0.0018699622502935315
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.06345453724751385,0.5885623761607994,3,Appreciation,2,Neutral,0.22710250976367566
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.06345453724751385,0.5885623761607994,3,Appreciation,3,Appreciation,0.7710275279860308
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.06804457953131321,0.6294145180828573,3,Appreciation,1,Aversion,0.0019292627029584418
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.06804457953131321,0.6294145180828573,3,Appreciation,2,Neutral,0.22616805685020885
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.06804457953131321,0.6294145180828573,3,Appreciation,3,Appreciation,0.7719026804468327
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.0726346218151126,0.6702666600049154,3,Appreciation,1,Aversion,0.001990430324825438
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.0726346218151126,0.6702666600049154,3,Appreciation,2,Neutral,0.22523593557957494
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.0726346218151126,0.6702666600049154,3,Appreciation,3,Appreciation,0.7727736340955996
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.07722466409891199,0.7111188019269735,3,Appreciation,1,Aversion,0.00205352338784311
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.07722466409891199,0.7111188019269735,3,Appreciation,2,Neutral,0.22430613879155897
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.07722466409891199,0.7111188019269735,3,Appreciation,3,Appreciation,0.7736403378205979
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.08181470638271138,0.7519709438490317,3,Appreciation,1,Aversion,0.002118601959254355
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.08181470638271138,0.7519709438490317,3,Appreciation,2,Neutral,0.223378659027093
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.08181470638271138,0.7519709438490317,3,Appreciation,3,Appreciation,0.7745027390136526
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.08640474866651077,0.7928230857710898,3,Appreciation,1,Aversion,0.0021857279557019964
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.08640474866651077,0.7928230857710898,3,Appreciation,2,Neutral,0.2224534885232463
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.08640474866651077,0.7928230857710898,3,Appreciation,3,Appreciation,0.7753607835210516
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.09099479095031016,0.833675227693148,3,Appreciation,1,Aversion,0.0022549651988958645
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.09099479095031016,0.833675227693148,3,Appreciation,2,Neutral,0.221530619208095
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.09099479095031016,0.833675227693148,3,Appreciation,3,Appreciation,0.7762144155930091
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.09558483323410955,0.874527369615206,3,Appreciation,1,Aversion,0.002326379472882076
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.09558483323410955,0.874527369615206,3,Appreciation,2,Neutral,0.22061004269547121
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.09558483323410955,0.874527369615206,3,Appreciation,3,Appreciation,0.7770635778316467
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.10017487551790893,0.9153795115372642,3,Appreciation,1,Aversion,0.0024000385829562186
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.10017487551790893,0.9153795115372642,3,Appreciation,2,Neutral,0.21969175027958882
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.10017487551790893,0.9153795115372642,3,Appreciation,3,Appreciation,0.777908211137455
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.10476491780170832,0.9562316534593224,3,Appreciation,1,Aversion,0.00247601241626276
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.10476491780170832,0.9562316534593224,3,Appreciation,2,Neutral,0.21877573292954425
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.10476491780170832,0.9562316534593224,3,Appreciation,3,Appreciation,0.778748254654193
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.10935496008550771,0.9970837953813805,3,Appreciation,1,Aversion,0.002554373004123893
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.10935496008550771,0.9970837953813805,3,Appreciation,2,Neutral,0.2178619812836893
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.10935496008550771,0.9970837953813805,3,Appreciation,3,Appreciation,0.7795836457121867
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.1139450023693071,1.0379359373034387,3,Appreciation,1,Aversion,0.0026351945861417705
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.1139450023693071,1.0379359373034387,3,Appreciation,2,Neutral,0.2169504856438748
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.1139450023693071,1.0379359373034387,3,Appreciation,3,Appreciation,0.7804143197699833
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.11853504465310649,1.0787880792254967,3,Appreciation,1,Aversion,0.002718553676118813
team_t_minus_1_vs_team_t,Team (t-1) vs. Team (t),0.11853504465310649,1.0787880792254967,3,Appreciation,2,Neutral,0.21604123596956293
