manager_id,baseline_ai_attitude,posterior_appreciation_share,posterior_aversion_share,scenario_region_score,macro_region,scenario_plant_id,country_scenario
M0050,-0.4642150198946794,0.23076923076923078,0.34615384615384615,-0.5064748980181523,"Europe, Middle East, Africa",P002,Germany
M0532,-1.0,0.11538461538461539,0.5769230769230769,-1.7150282899548435,"Europe, Middle East, Africa",P002,Germany
M0719,-0.2976305935140982,0.46153846153846156,0.0,0.06302771433261657,"Europe, Middle East, Africa",P002,Germany
M0350,-0.3456732658885832,0.15384615384615385,0.34615384615384615,-0.29514466135117357,"Europe, Middle East, Africa",P002,Germany
M0085,-0.6515391228519185,0.46153846153846156,0.038461538461538464,-0.6562335071030253,"Europe, Middle East, Africa",P002,Germany
M0702,-0.2696212544163222,0.19230769230769232,0.38461538461538464,-0.15191034925613747,"Europe, Middle East, Africa",P002,Germany
M0404,-0.1344791069627051,0.0,0.5769230769230769,-0.03709809917924013,"Europe, Middle East, Africa",P002,Germany
M0259,-0.1142807317535848,0.0,0.5769230769230769,0.0028733159773564193,"Europe, Middle East, Africa",P002,Germany
M0225,-0.6620594824022725,0.2692307692307692,0.38461538461538464,-0.905265850729231,"Europe, Middle East, Africa",P002,Germany
M0588,-0.3171475856718102,0.0,0.5769230769230769,-0.3985884429772233,"Europe, Middle East, Africa",P002,Germany
M0740,-0.9077835889944639,0.0,0.46153846153846156,-1.5107327046693981,"Europe, Middle East, Africa",P002,Germany
M0692,-0.1617150068070402,0.038461538461538464,0.6923076923076923,-0.13605804646670727,"Europe, Middle East, Africa",P002,Germany
M0181,-0.7786030116832898,0.11538461538461539,0.6153846153846154,-1.2957931991887741,"Europe, Middle East, Africa",P002,Germany
M0358,-0.1094130041886909,0.0,0.38461538461538464,0.10698992382903841,"Europe, Middle East, Africa",P002,Germany
M0662,-0.5811740214428488,0.07692307692307693,0.5384615384615384,-0.8789277106772377,"Europe, Middle East, Africa",P002,Germany
M0069,-0.7424072512168228,0.0,0.5384615384615384,-1.2212559693754568,"Europe, Middle East, Africa",P003,Germany
M0676,-0.8112881700330608,0.0,0.7307692307692307,-1.4520509766783354,"Europe, Middle East, Africa",P003,Germany
M0336,-0.3321646383689165,0.19230769230769232,0.4230769230769231,-0.29457681652084655,"Europe, Middle East, Africa",P003,Germany
M0211,-1.0,0.19230769230769232,0.6538461538461539,-1.7295647211297553,"Europe, Middle East, Africa",P003,Germany
M0327,-0.3718799414401961,0.07692307692307693,0.5,-0.4458501120415379,"Europe, Middle East, Africa",P003,Germany
M0289,-0.4404422565384906,0.11538461538461539,0.3076923076923077,-0.47541879162174594,"Europe, Middle East, Africa",P003,Germany
M0210,-0.3294545780530594,0.19230769230769232,0.34615384615384615,-0.25142030132746834,"Europe, Middle East, Africa",P003,Germany
M0708,-0.8302313851994795,0.038461538461538464,0.5769230769230769,-1.4023230615480073,"Europe, Middle East, Africa",P003,Germany
M0121,-0.3271205373747375,0.07692307692307693,0.46153846153846156,-0.33837711137231474,"Europe, Middle East, Africa",P003,Germany
M0840,-0.1978960939663049,0.0,0.8076923076923077,-0.27597703312195476,"Europe, Middle East, Africa",P003,Germany
M0320,-0.2743407423861643,0.2692307692307692,0.4230769230769231,-0.15688964252579762,"Europe, Middle East, Africa",P003,Germany
M0279,-0.372631596736154,0.15384615384615385,0.3076923076923077,-0.32959690598608926,"Europe, Middle East, Africa",P003,Germany
M0752,-0.7473737169912952,0.23076923076923078,0.15384615384615385,-0.9723459093199618,"Europe, Middle East, Africa",P003,Germany
M0586,-0.5201944774934858,0.0,0.5384615384615384,-0.7815097551560211,"Europe, Middle East, Africa",P003,Germany
M0790,-0.6730411945160636,0.2692307692307692,0.38461538461538464,-0.926998023217658,"Europe, Middle East, Africa",P003,Germany
M0725,-0.5463155071924979,0.34615384615384615,0.3076923076923077,-0.6151647304923267,"Europe, Middle East, Africa",P003,Germany
M0808,-0.5924457122206865,0.38461538461538464,0.2692307692307692,-0.6759284884015898,"Europe, Middle East, Africa",P003,Germany
M0165,-0.6930582120088539,0.38461538461538464,0.19230769230769232,-0.8372413378081691,"Europe, Middle East, Africa",P003,Germany
M0071,-0.3385632816313201,0.46153846153846156,0.15384615384615385,-0.09356263111257732,"Europe, Middle East, Africa",P003,Germany
M0629,-1.0,0.0,0.38461538461538464,-1.655430180465596,"Europe, Middle East, Africa",P003,Germany
M0823,-0.8274457817566381,0.07692307692307693,0.6538461538461539,-1.4229754605576614,"Europe, Middle East, Africa",P003,Germany
M0832,-0.6980219723707177,0.0,0.6153846153846154,-1.1712135349457231,"Europe, Middle East, Africa",P003,Germany
M0216,-0.5430812650256793,0.038461538461538464,0.7307692307692307,-0.9096565236959195,"Europe, Middle East, Africa",P003,Germany
M0847,-0.6652128462002219,0.23076923076923078,0.15384615384615385,-0.8097543027171399,"Europe, Middle East, Africa",P003,Germany
M0852,-0.2074292748425521,0.0,0.4230769230769231,-0.10587533251940934,"Europe, Middle East, Africa",P003,Germany
M0124,-0.3789208430480689,0.46153846153846156,0.23076923076923078,-0.2112213713875395,"Europe, Middle East, Africa",P004,Germany
M0156,-0.5710308055528565,0.38461538461538464,0.2692307692307692,-0.6335496279191339,"Europe, Middle East, Africa",P004,Germany
M0019,-0.2777863396180268,0.038461538461538464,0.6538461538461539,-0.34685976280179903,"Europe, Middle East, Africa",P004,Germany
M0326,-0.9112313706064272,0.0,0.5384615384615384,-1.5553491275974938,"Europe, Middle East, Africa",P004,Germany
M0507,-0.6915750008326322,0.19230769230769232,0.11538461538461539,-0.8546552649137795,"Europe, Middle East, Africa",P004,Germany
M0207,-0.3965930081901293,0.23076923076923078,0.34615384615384615,-0.3726548518222422,"Europe, Middle East, Africa",P004,Germany
M0209,-1.0,0.038461538461538464,0.19230769230769232,-1.5493180078724138,"Europe, Middle East, Africa",P004,Germany
M0136,-0.2962344790514083,0.11538461538461539,0.15384615384615385,-0.11445302341119332,"Europe, Middle East, Africa",P004,Germany
M0497,-0.1343359632054012,0.0,0.5384615384615384,-0.01791809460738486,"Europe, Middle East, Africa",P004,Germany
M0664,-0.4590064757063144,0.2692307692307692,0.4230769230769231,-0.5223324375682482,"Europe, Middle East, Africa",P004,Germany
M0599,-0.7510850593086102,0.0,0.5384615384615384,-1.238428849188556,"Europe, Middle East, Africa",P004,Germany
M0649,-0.4994666232676808,0.4230769230769231,0.15384615384615385,-0.42360954450930577,"Europe, Middle East, Africa",P004,Germany
M0839,-0.781757519110571,0.038461538461538464,0.2692307692307692,-1.1552222360385849,"Europe, Middle East, Africa",P004,Germany
M0739,-0.4139683606933374,0.2692307692307692,0.07692307692307693,-0.26313403316230205,"Europe, Middle East, Africa",P004,Germany
M0420,-0.3634218131625339,0.3076923076923077,0.3076923076923077,-0.2648572143891584,"Europe, Middle East, Africa",P004,Germany
M0280,-0.8670342349213634,0.15384615384615385,0.5769230769230769,-1.4402682231235635,"Europe, Middle East, Africa",P004,Germany
M0106,-0.3508001461562061,0.2692307692307692,0.5384615384615384,-0.36488857006999387,"Europe, Middle East, Africa",P004,Germany
M0558,-0.5558554283580479,0.15384615384615385,0.3076923076923077,-0.6921862610463985,"Europe, Middle East, Africa",P004,Germany
M0285,-0.8351696418550879,0.11538461538461539,0.38461538461538464,-1.2943548972005767,"Europe, Middle East, Africa",P004,Germany
M0234,-1.0,0.19230769230769232,0.0,-1.4083202879512808,"Europe, Middle East, Africa",P004,Germany
M0113,-0.7889223055060923,0.5,0.11538461538461539,-0.9542718187454013,"Europe, Middle East, Africa",P004,Germany
M0686,-0.6469235763923381,0.34615384615384615,0.23076923076923078,-0.776468812021115,"Europe, Middle East, Africa",P004,Germany
M0260,-0.1304194478401459,0.0,0.5,0.008729193917757672,"Europe, Middle East, Africa",P004,Germany
M0830,-0.3759587491302909,0.2692307692307692,0.34615384615384615,-0.3201923319845286,"Europe, Middle East, Africa",P004,Germany
M0802,-0.3890384818772824,0.3076923076923077,0.0,-0.16437726779449213,"Europe, Middle East, Africa",P004,Germany
M0535,-0.560537472394689,0.038461538461538464,0.34615384615384615,-0.7552340338199834,"Europe, Middle East, Africa",P005,Germany
M0408,-0.2446129617248316,0.07692307692307693,0.5,-0.19399612728973453,"Europe, Middle East, Africa",P005,Germany
M0679,-0.3452766709901812,0.23076923076923078,0.38461538461538464,-0.28999952281951735,"Europe, Middle East, Africa",P005,Germany
M0502,-0.6059559418134854,0.3076923076923077,0.4230769230769231,-0.8015084075985154,"Europe, Middle East, Africa",P005,Germany
M0332,-0.2668264492327449,0.0,0.7307692307692307,-0.3745927527535887,"Europe, Middle East, Africa",P005,Germany
M0222,-0.494497715860244,0.5,0.0,-0.31493240741849726,"Europe, Middle East, Africa",P005,Germany
M0384,-0.683999413390059,0.23076923076923078,0.19230769230769232,-0.8658285629034526,"Europe, Middle East, Africa",P005,Germany
M0637,-0.3855073899622758,0.19230769230769232,0.38461538461538464,-0.3812423022891397,"Europe, Middle East, Africa",P005,Germany
M0357,-1.0,0.038461538461538464,0.2692307692307692,-1.5871114705992933,"Europe, Middle East, Africa",P005,Germany
M0821,-0.8422331630630646,0.34615384615384615,0.34615384615384615,-1.2196653707101979,"Europe, Middle East, Africa",P005,Germany
M0709,-0.09069543882002076,0.0,0.46153846153846156,0.10623743931579394,"Europe, Middle East, Africa",P005,Germany
M0148,-0.7722517773826236,0.15384615384615385,0.4230769230769231,-1.1771123016184406,"Europe, Middle East, Africa",P005,Germany
M0606,-0.2554818375214446,0.0,0.7307692307692307,-0.35214242297171505,"Europe, Middle East, Africa",P005,Germany
M0373,-0.3338161166919925,0.19230769230769232,0.3076923076923077,-0.2411548024197766,"Europe, Middle East, Africa",P005,Germany
M0567,-0.05272779106638437,0.0,0.6538461538461539,0.08688955927111336,"Europe, Middle East, Africa",P005,Germany
M0098,-0.2162476527619667,0.07692307692307693,0.46153846153846156,-0.1189660916945837,"Europe, Middle East, Africa",P005,Germany
M0027,-0.4103246534703169,0.15384615384615385,0.38461538461538464,-0.441982745755359,"Europe, Middle East, Africa",P005,Germany
M0691,-0.3467483926177777,0.11538461538461539,0.3076923076923077,-0.29000405931647405,"Europe, Middle East, Africa",P005,Germany
M0873,-0.1274489928196857,0.0,0.38461538461538464,0.0712977465194682,"Europe, Middle East, Africa",P005,Germany
M0863,-0.4481658358399561,0.4230769230769231,0.23076923076923078,-0.3598817189689988,"Europe, Middle East, Africa",P005,Germany
M0060,-0.2247203592728858,0.2692307692307692,0.07692307692307693,0.11137680516084164,"Europe, Middle East, Africa",P005,Germany
M0644,-0.341437368586485,0.38461538461538464,0.23076923076923078,-0.16030077708081242,"Europe, Middle East, Africa",P005,Germany
M0764,-0.1575120683325406,0.0,0.46153846153846156,-0.025988802149583434,"Europe, Middle East, Africa",P005,Germany
M0223,-0.380704424204875,0.0,0.38461538461538464,-0.42988009000222693,"Europe, Middle East, Africa",P005,Germany
M0182,-0.384022073115624,0.34615384615384615,0.19230769230769232,-0.2373052263207045,"Europe, Middle East, Africa",P005,Germany
M0726,-1.0,0.19230769230769232,0.11538461538461539,-1.4650104820416,"Europe, Middle East, Africa",P006,Germany
M0819,-0.09119351660901433,0.0,0.5,0.0863550408440835,"Europe, Middle East, Africa",P006,Germany
M0263,-0.3618186132386565,0.4230769230769231,0.11538461538461539,-0.13231537041170244,"Europe, Middle East, Africa",P006,Germany
M0604,-0.6992971498117391,0.07692307692307693,0.34615384615384615,-1.0182028861792307,"Europe, Middle East, Africa",P006,Germany
M0155,-0.6326509683428441,0.19230769230769232,0.38461538461538464,-0.8703251355596087,"Europe, Middle East, Africa",P006,Germany
M0268,-0.6052599788996598,0.19230769230769232,0.5,-0.8728101473395652,"Europe, Middle East, Africa",P006,Germany
M0452,-0.4068823454293134,0.0,0.4230769230769231,-0.5005814119015546,"Europe, Middle East, Africa",P006,Germany
M0401,-0.8091120709286767,0.4230769230769231,0.0,-0.960793033094554,"Europe, Middle East, Africa",P006,Germany
M0584,-0.4413478561691518,0.11538461538461539,0.46153846153846156,-0.5527978463150127,"Europe, Middle East, Africa",P006,Germany
M0344,-0.5849670884338597,0.07692307692307693,0.23076923076923078,-0.7352601197458207,"Europe, Middle East, Africa",P006,Germany
M0444,-0.337934854348414,0.2692307692307692,0.15384615384615385,-0.15046158878233865,"Europe, Middle East, Africa",P006,Germany
M0768,-1.0,0.0,0.4230769230769231,-1.6743269118290356,"Europe, Middle East, Africa",P006,Germany
M0684,-1.0,0.23076923076923078,0.19230769230769232,-1.4911754289924954,"Europe, Middle East, Africa",P006,Germany
M0264,-0.9202590144052106,0.0,0.6153846153846154,-1.611007774747926,"Europe, Middle East, Africa",P006,Germany
M0299,-0.4738863297897612,0.38461538461538464,0.23076923076923078,-0.4224096031870625,"Europe, Middle East, Africa",P006,Germany
M0108,-1.0,0.38461538461538464,0.3076923076923077,-1.5013515599788798,"Europe, Middle East, Africa",P006,Germany
M0053,-0.5028197324588015,0.2692307692307692,0.34615384615384615,-0.571242873391855,"Europe, Middle East, Africa",P006,Germany
M0605,-0.4163900196462393,0.15384615384615385,0.23076923076923078,-0.3783988288101808,"Europe, Middle East, Africa",P006,Germany
M0125,-1.0,0.11538461538461539,0.2692307692307692,-1.563854439047326,"Europe, Middle East, Africa",P006,Germany
M0591,-1.0,0.0,0.34615384615384615,-1.6365334491021564,"Europe, Middle East, Africa",P006,Germany
M0763,-0.3389272773691361,0.0,0.7307692307692307,-0.5172761173676292,"Europe, Middle East, Africa",P006,Germany
M0313,-0.9506393718267321,0.0,0.6923076923076923,-1.7089222059452347,"Europe, Middle East, Africa",P006,Germany
M0083,-0.8287755423074976,0.0,0.5769230769230769,-1.41107054852659,"Europe, Middle East, Africa",P006,Germany
M0492,-0.3897701276239995,0.2692307692307692,0.38461538461538464,-0.3664209817790923,"Europe, Middle East, Africa",P006,Germany
M0092,-0.3351199719166969,0.5384615384615384,0.0,0.012095436468429033,"Europe, Middle East, Africa",P006,Germany
M0688,-0.5482998141190929,0.0,0.4230769230769231,-0.7804383950930439,"Europe, Middle East, Africa",P007,Germany
M0785,-0.8624703277976014,0.0,0.5769230769230769,-1.4777505782563702,"Europe, Middle East, Africa",P007,Germany
M0137,-0.424513519186802,0.038461538461538464,0.34615384615384615,-0.48605050551029655,"Europe, Middle East, Africa",P007,Germany
M0077,-0.6363704422144271,0.0,0.6538461538461539,-1.0681054574370212,"Europe, Middle East, Africa",P007,Germany
M0849,-0.4817288597030018,0.0,0.6153846153846154,-0.7431819872373702,"Europe, Middle East, Africa",P007,Germany
M0308,-0.3157459135757318,0.4230769230769231,0.11538461538461539,-0.041140165151607844,"Europe, Middle East, Africa",P007,Germany
M0549,-0.5390786901557207,0.4230769230769231,0.038461538461538464,-0.4453093374550616,"Europe, Middle East, Africa",P007,Germany
M0072,-1.0,0.15384615384615385,0.34615384615384615,-1.5900193859982217,"Europe, Middle East, Africa",P007,Germany
M0624,-0.7451661698277741,0.3076923076923077,0.38461538461538464,-1.0581006579176744,"Europe, Middle East, Africa",P007,Germany
M0258,-1.0,0.0,0.6538461538461539,-1.7877073000096737,"Europe, Middle East, Africa",P007,Germany
M0428,-1.0,0.34615384615384615,0.38461538461538464,-1.550773538481743,"Europe, Middle East, Africa",P007,Germany
M0048,-0.1718589994862893,0.0,0.5384615384615384,-0.09217401101605605,"Europe, Middle East, Africa",P007,Germany
M0087,-0.184532357721179,0.2692307692307692,0.38461538461538464,0.03973268264513481,"Europe, Middle East, Africa",P007,Germany
M0183,-0.5663569360027683,0.0,0.6923076923076923,-0.9484495134302398,"Europe, Middle East, Africa",P007,Germany
M0857,-0.7898352097046148,0.11538461538461539,0.5769230769230769,-1.2991243374229227,"Europe, Middle East, Africa",P007,Germany
M0648,-0.3396055311453884,0.038461538461538464,0.5769230769230769,-0.43140290109367774,"Europe, Middle East, Africa",P007,Germany
M0661,-0.1557411863935815,0.0,0.5769230769230769,-0.07917452340767725,"Europe, Middle East, Africa",P007,Germany
M0573,-0.4227203756484464,0.0,0.5384615384615384,-0.58861415085488,"Europe, Middle East, Africa",P007,Germany
M0187,-1.0,0.0,0.38461538461538464,-1.655430180465596,"Europe, Middle East, Africa",P007,Germany
M0002,-0.7498087299005035,0.5,0.2692307692307692,-0.9524552425509692,"Europe, Middle East, Africa",P007,Germany
M0813,-0.6805854699643278,0.038461538461538464,0.5384615384615384,-1.0872857276646075,"Europe, Middle East, Africa",P007,Germany
M0707,-0.9269378164407127,0.15384615384615385,0.46153846153846156,-1.5021237487501335,"Europe, Middle East, Africa",P007,Germany
M0509,-0.5376235969730754,0.2692307692307692,0.46153846153846156,-0.6968079003908043,"Europe, Middle East, Africa",P007,Germany
M0674,-1.0,0.0,0.46153846153846156,-1.6932236431924754,"Europe, Middle East, Africa",P007,Germany
M0765,-0.7620520838090576,0.3076923076923077,0.11538461538461539,-0.9592397845348075,"Europe, Middle East, Africa",P007,Germany
M0066,-0.4785190411242261,0.5,0.11538461538461539,-0.34000172928949046,"Europe, Middle East, Africa",P008,Germany
M0723,-0.8313567752499755,0.07692307692307693,0.34615384615384615,-1.2795412393470096,"Europe, Middle East, Africa",P008,Germany
M0198,-0.2340941927526949,0.3076923076923077,0.5,-0.10340899782070798,"Europe, Middle East, Africa",P008,Germany
M0383,-0.4085550824766477,0.0,0.6538461538461539,-0.617272049855978,"Europe, Middle East, Africa",P008,Germany
M0681,-0.2350971241045302,0.0,0.7307692307692307,-0.31180225528991984,"Europe, Middle East, Africa",P008,Germany
M0429,-0.5617412538569476,0.19230769230769232,0.34615384615384615,-0.7111021845370907,"Europe, Middle East, Africa",P008,Germany
M0328,-0.9908779039840239,0.34615384615384615,0.3076923076923077,-1.4949279758617853,"Europe, Middle East, Africa",P008,Germany
M0706,-0.7188929945391672,0.11538461538461539,0.6538461538461539,-1.1965272635275146,"Europe, Middle East, Africa",P008,Germany
M0322,-0.8888920962881637,0.0,0.4230769230769231,-1.4544508029606535,"Europe, Middle East, Africa",P008,Germany
M0824,-0.8195733101316095,0.0,0.38461538461538464,-1.2983762069953195,"Europe, Middle East, Africa",P008,Germany
M0226,-0.1381499129904757,0.07692307692307693,0.6153846153846154,-0.04000211159884266,"Europe, Middle East, Africa",P008,Germany
M0192,-0.9116905070311228,0.11538461538461539,0.23076923076923078,-1.3701983337648556,"Europe, Middle East, Africa",P008,Germany
M0680,-0.3292252439305796,0.46153846153846156,0.11538461538461539,-0.056186463763825745,"Europe, Middle East, Africa",P008,Germany
M0760,-0.3207187589937275,0.4230769230769231,0.19230769230769232,-0.08877460105847511,"Europe, Middle East, Africa",P008,Germany
M0842,-0.2330339849742369,0.34615384615384615,0.2692307692307692,0.023697995948893512,"Europe, Middle East, Africa",P008,Germany
M0335,-0.9329905837868082,0.0,0.5,-1.5795126193712685,"Europe, Middle East, Africa",P008,Germany
M0249,-0.7502420615592996,0.038461538461538464,0.46153846153846156,-1.1873386269450503,"Europe, Middle East, Africa",P008,Germany
M0423,-1.0,0.23076923076923078,0.34615384615384615,-1.5667623544462543,"Europe, Middle East, Africa",P008,Germany
M0319,-0.8733766251948201,0.0,0.6538461538461539,-1.5371269721137049,"Europe, Middle East, Africa",P008,Germany
M0565,-0.9195996465384096,0.46153846153846156,0.2692307692307692,-1.3000901523307808,"Europe, Middle East, Africa",P008,Germany
M0602,-0.8347149062591399,0.2692307692307692,0.3076923076923077,-1.2091474759522385,"Europe, Middle East, Africa",P008,Germany
M0364,-0.3055179911190311,0.0,0.8076923076923077,-0.48895453683174517,"Europe, Middle East, Africa",P008,Germany
M0073,-0.6271976852238471,0.07692307692307693,0.38461538461538464,-0.8944189513121671,"Europe, Middle East, Africa",P008,Germany
M0678,-0.1046979159686514,0.0,0.5769230769230769,0.02183715361989133,"Europe, Middle East, Africa",P008,Germany
M0221,-0.2486261541386974,0.07692307692307693,0.5769230769230769,-0.23973146546041205,"Europe, Middle East, Africa",P008,Germany
M0409,-0.1093122775234179,0.0,0.6538461538461539,-0.0250878634760211,"Europe, Middle East, Africa",P009,United Kingdom
M0081,-1.0,0.3076923076923077,0.23076923076923078,-1.486815128803968,"Europe, Middle East, Africa",P009,United Kingdom
M0174,-0.3256354797852877,0.4230769230769231,0.34615384615384615,-0.17409143230583363,"Europe, Middle East, Africa",P009,United Kingdom
M0789,-0.3178678306513603,0.0,0.7307692307692307,-0.4756006915470243,"Europe, Middle East, Africa",P009,United Kingdom
M0135,-0.5946150899926852,0.23076923076923078,0.2692307692307692,-0.7267356245204715,"Europe, Middle East, Africa",P009,United Kingdom
M0061,-0.2876503880800823,0.038461538461538464,0.5769230769230769,-0.3285866809035507,"Europe, Middle East, Africa",P009,United Kingdom
M0317,-0.3561557547845229,0.038461538461538464,0.2692307692307692,-0.312980984595006,"Europe, Middle East, Africa",P009,United Kingdom
M0037,-0.7943367754172765,0.5384615384615384,0.19230769230769232,-0.9911516881805135,"Europe, Middle East, Africa",P009,United Kingdom
M0179,-0.3735736474149851,0.0,0.6538461538461539,-0.5480458151144887,"Europe, Middle East, Africa",P009,United Kingdom
M0123,-0.6181405482958625,0.38461538461538464,0.038461538461538464,-0.6133966932145999,"Europe, Middle East, Africa",P009,United Kingdom
M0595,-0.2880052087517517,0.038461538461538464,0.38461538461538464,-0.23480519365329028,"Europe, Middle East, Africa",P009,United Kingdom
M0757,-0.2056464831737483,0.3076923076923077,0.34615384615384615,0.028474297913414874,"Europe, Middle East, Africa",P009,United Kingdom
M0353,-0.9393168601292436,0.46153846153846156,0.2692307692307692,-1.339109376501577,"Europe, Middle East, Africa",P009,United Kingdom
M0690,-1.0,0.07692307692307693,0.6153846153846154,-1.7455535370942667,"Europe, Middle East, Africa",P009,United Kingdom
M0372,-0.6921477551667141,0.4230769230769231,0.11538461538461539,-0.7860176179254894,"Europe, Middle East, Africa",P009,United Kingdom
M0562,-0.5601299235741136,0.19230769230769232,0.38461538461538464,-0.7268101865585548,"Europe, Middle East, Africa",P009,United Kingdom
M0281,-0.7449751965762789,0.38461538461538464,0.23076923076923078,-0.9588787759036104,"Europe, Middle East, Africa",P009,United Kingdom
M0331,-0.5743688849409484,0.34615384615384615,0.2692307692307692,-0.6517840095464883,"Europe, Middle East, Africa",P009,United Kingdom
M0104,-0.2038814742733291,0.0,0.5769230769230769,-0.17444136604611887,"Europe, Middle East, Africa",P009,United Kingdom
M0775,-0.09765760814409874,0.0,0.46153846153846156,0.09245970929731279,"Europe, Middle East, Africa",P009,United Kingdom
M0701,-0.2654649245375662,0.07692307692307693,0.38461538461538464,-0.1785707603841972,"Europe, Middle East, Africa",P009,United Kingdom
M0631,-1.0,0.23076923076923078,0.34615384615384615,-1.5667623544462543,"Europe, Middle East, Africa",P009,United Kingdom
M0421,-0.6906045702066711,0.0,0.5384615384615384,-1.1187414627657095,"Europe, Middle East, Africa",P009,United Kingdom
M0616,-0.4665777156869315,0.0,0.46153846153846156,-0.6376118249492808,"Europe, Middle East, Africa",P009,United Kingdom
M0643,-0.4294108567945447,0.2692307692307692,0.038461538461538464,-0.2747971075418889,"Europe, Middle East, Africa",P009,United Kingdom
M0359,-0.4965441355781377,0.2692307692307692,0.34615384615384615,-0.5588238304898699,"Europe, Middle East, Africa",P010,United Kingdom
M0589,-0.5331668776086743,0.0,0.5769230769230769,-0.8260781153120355,"Europe, Middle East, Africa",P010,United Kingdom
M0005,-1.0,0.3076923076923077,0.19230769230769232,-1.467918397440528,"Europe, Middle East, Africa",P010,United Kingdom
M0844,-0.5683783908166551,0.23076923076923078,0.5384615384615384,-0.807091835365403,"Europe, Middle East, Africa",P010,United Kingdom
M0548,-0.1445605763134257,0.0,0.38461538461538464,0.037434913458212496,"Europe, Middle East, Africa",P010,United Kingdom
M0074,-0.7628324977791349,0.0,0.7307692307692307,-1.3561600066225314,"Europe, Middle East, Africa",P010,United Kingdom
M0471,-0.4744924142718323,0.0,0.6538461538461539,-0.7477582120455736,"Europe, Middle East, Africa",P010,United Kingdom
M0130,-0.605917375975667,0.07692307692307693,0.46153846153846156,-0.8900999140575783,"Europe, Middle East, Africa",P010,United Kingdom
M0230,-0.3195105783619195,0.0,0.5384615384615384,-0.38436793734236174,"Europe, Middle East, Africa",P010,United Kingdom
M0105,-1.0,0.5,0.038461538461538464,-1.3341888931068513,"Europe, Middle East, Africa",P010,United Kingdom
M0489,-0.4368374267386291,0.07692307692307693,0.7307692307692307,-0.687777602922783,"Europe, Middle East, Africa",P010,United Kingdom
M0091,-0.889255252261861,0.23076923076923078,0.07692307692307693,-1.2153277906808744,"Europe, Middle East, Africa",P010,United Kingdom
M0635,-0.2909643765968402,0.0,0.6923076923076923,-0.40346358218159184,"Europe, Middle East, Africa",P010,United Kingdom
M0405,-1.0,0.0,0.4230769230769231,-1.6743269118290356,"Europe, Middle East, Africa",P010,United Kingdom
M0001,-0.1600447579496131,0.0,0.5384615384615384,-0.06879431099891992,"Europe, Middle East, Africa",P010,United Kingdom
M0204,-0.6443667012853015,0.4230769230769231,0.2692307692307692,-0.7670486040257068,"Europe, Middle East, Africa",P010,United Kingdom
M0617,-0.9600827381436734,0.0,0.5384615384615384,-1.6520231557102627,"Europe, Middle East, Africa",P010,United Kingdom
M0079,-0.3157671689317482,0.34615384615384615,0.038461538461538464,-0.0266457970956763,"Europe, Middle East, Africa",P010,United Kingdom
M0559,-0.2167699058132826,0.2692307692307692,0.5,-0.08075375273088817,"Europe, Middle East, Africa",P010,United Kingdom
M0673,-0.1545516182885036,0.0,0.5,-0.039026974270736356,"Europe, Middle East, Africa",P010,United Kingdom
M0004,-0.2189543430996023,0.0,0.6538461538461539,-0.24206316353845236,"Europe, Middle East, Africa",P010,United Kingdom
M0598,-0.818629728204344,0.23076923076923078,0.2692307692307692,-1.1700476242435904,"Europe, Middle East, Africa",P010,United Kingdom
M0292,-0.4732091152839217,0.34615384615384615,0.23076923076923078,-0.43269795066323363,"Europe, Middle East, Africa",P010,United Kingdom
M0407,-0.444724728988818,0.0,0.5769230769230769,-0.6510562235397982,"Europe, Middle East, Africa",P010,United Kingdom
M0514,-0.8120316127029136,0.0,0.6153846153846154,-1.3968320125901403,"Europe, Middle East, Africa",P010,United Kingdom
M0571,-0.4831326737324633,0.38461538461538464,0.3076923076923077,-0.4785010452606937,"Europe, Middle East, Africa",P011,United Kingdom
M0667,-0.2056912682868681,0.07692307692307693,0.4230769230769231,-0.07917888661540229,"Europe, Middle East, Africa",P011,United Kingdom
M0809,-0.7470417531085107,0.0,0.8076923076923077,-1.362704499849313,"Europe, Middle East, Africa",P011,United Kingdom
M0510,-1.0,0.07692307692307693,0.6538461538461539,-1.7644502684577064,"Europe, Middle East, Africa",P011,United Kingdom
M0666,-0.8978627424945442,0.2692307692307692,0.34615384615384615,-1.353010119289944,"Europe, Middle East, Africa",P011,United Kingdom
M0494,-0.4375845642666822,0.0,0.2692307692307692,-0.4857524000260631,"Europe, Middle East, Africa",P011,United Kingdom
M0371,-0.4784513547170473,0.3076923076923077,0.38461538461538464,-0.5302874802323752,"Europe, Middle East, Africa",P011,United Kingdom
M0329,-0.2581539283240301,0.23076923076923078,0.3076923076923077,-0.07979519631595092,"Europe, Middle East, Africa",P011,United Kingdom
M0286,-0.4298541642011984,0.2692307692307692,0.34615384615384615,-0.42684823814195055,"Europe, Middle East, Africa",P011,United Kingdom
M0028,-1.0,0.0,0.34615384615384615,-1.6365334491021564,"Europe, Middle East, Africa",P011,United Kingdom
M0333,-0.3665973709142606,0.038461538461538464,0.23076923076923078,-0.31474760703633703,"Europe, Middle East, Africa",P011,United Kingdom
M0816,-0.3144673524008883,0.0,0.6538461538461539,-0.4310778792326979,"Europe, Middle East, Africa",P011,United Kingdom
M0593,-0.6762523703903391,0.07692307692307693,0.3076923076923077,-0.9537018705152871,"Europe, Middle East, Africa",P011,United Kingdom
