manager_id,macro_region,n_periods,ai_authority_share_mean,escalation_share_mean,composite_kpi_score_mean,target_attainment_rate,share_aversion,share_neutral,share_appreciation,n_transitions,persistence_rate,upward_transition_rate,downward_transition_rate
M0153,Asia-Pacific,26,0.3103989168383896,0.6185579314984007,0.4703923114407757,0.038461538461538464,0.23076923076923078,0.34615384615384615,0.4230769230769231,25,0.8,0.12,0.08
M0154,"North, Central, South America",26,0.2981350514626383,0.5627040995257061,0.4924746490847385,0.038461538461538464,0.0,0.5384615384615384,0.46153846153846156,25,0.96,0.04,0.0
M0155,"Europe, Middle East, Africa",26,0.40700024152010195,0.5419979934289061,0.48278486371039764,0.15384615384615385,0.38461538461538464,0.4230769230769231,0.19230769230769232,25,0.68,0.16,0.16
M0156,"Europe, Middle East, Africa",26,0.4115646824109882,0.613217476227652,0.5151152653479903,0.11538461538461539,0.2692307692307692,0.34615384615384615,0.38461538461538464,25,0.76,0.12,0.12
M0157,"Europe, Middle East, Africa",26,0.21193341239979396,0.636284731460894,0.440220669953353,0.0,0.15384615384615385,0.34615384615384615,0.5,25,0.72,0.16,0.12
M0158,"Europe, Middle East, Africa",26,0.49541045875110756,0.5286612530283915,0.5192429077041752,0.11538461538461539,0.4230769230769231,0.5769230769230769,0.0,25,0.96,0.0,0.04
M0159,"North, Central, South America",26,0.30026528927442436,0.5157332630020031,0.46571919228946795,0.0,0.46153846153846156,0.38461538461538464,0.15384615384615385,25,0.72,0.16,0.12
M0160,"Europe, Middle East, Africa",26,0.29608239268465997,0.5703237616435552,0.4574225411821286,0.038461538461538464,0.23076923076923078,0.5384615384615384,0.23076923076923078,25,0.72,0.12,0.16
M0161,"Europe, Middle East, Africa",26,0.22848187931586433,0.646731991238551,0.4258875061258382,0.0,0.4230769230769231,0.46153846153846156,0.11538461538461539,25,0.84,0.08,0.08
M0162,"North, Central, South America",26,0.23804090812632436,0.6182310950134559,0.43885106874671276,0.038461538461538464,0.23076923076923078,0.6923076923076923,0.07692307692307693,25,0.88,0.04,0.08
M0163,"Europe, Middle East, Africa",26,0.3667981473588726,0.5595258309746839,0.4885994042441205,0.19230769230769232,0.5769230769230769,0.4230769230769231,0.0,25,0.88,0.04,0.08
M0164,"North, Central, South America",26,0.4045720036205447,0.5465924444237762,0.4883856406374879,0.07692307692307693,0.23076923076923078,0.6538461538461539,0.11538461538461539,25,0.8,0.12,0.08
M0165,"Europe, Middle East, Africa",26,0.31191855917934386,0.6127474913018675,0.45526119367026524,0.11538461538461539,0.19230769230769232,0.4230769230769231,0.38461538461538464,25,0.72,0.12,0.16
M0166,"Europe, Middle East, Africa",26,0.31730375663967314,0.5846392673155711,0.5036941275977131,0.11538461538461539,0.38461538461538464,0.5384615384615384,0.07692307692307693,25,0.68,0.16,0.16
M0167,"North, Central, South America",26,0.449831948614738,0.4415654011434074,0.5290175147556815,0.23076923076923078,0.23076923076923078,0.4230769230769231,0.34615384615384615,25,0.76,0.12,0.12
M0168,Asia-Pacific,26,0.1402783745478881,0.6267472973673738,0.37305017944908114,0.0,0.5769230769230769,0.3076923076923077,0.11538461538461539,25,0.72,0.12,0.16
M0169,"North, Central, South America",26,0.1562366693429031,0.6090909847178116,0.4022338552000606,0.0,0.23076923076923078,0.46153846153846156,0.3076923076923077,25,0.72,0.12,0.16
M0170,"North, Central, South America",26,0.3862766903513953,0.5291893872895833,0.5120177680066746,0.15384615384615385,0.2692307692307692,0.5384615384615384,0.19230769230769232,25,0.64,0.16,0.2
M0171,Asia-Pacific,26,0.2199706742664605,0.5686368528091104,0.4379619547212363,0.0,0.19230769230769232,0.5,0.3076923076923077,25,0.8,0.12,0.08
M0172,"North, Central, South America",26,0.31033816057894936,0.5836159334295632,0.4906951391829993,0.0,0.2692307692307692,0.6538461538461539,0.07692307692307693,25,0.72,0.12,0.16
M0173,"North, Central, South America",26,0.4846698063924095,0.5319664019698493,0.5234770511567371,0.23076923076923078,0.5384615384615384,0.46153846153846156,0.0,25,0.72,0.12,0.16
M0174,"Europe, Middle East, Africa",26,0.19859741896410663,0.5259126317232586,0.43332625347300524,0.038461538461538464,0.34615384615384615,0.23076923076923078,0.4230769230769231,25,0.56,0.24,0.2
M0175,Asia-Pacific,26,0.3169944830049528,0.5728375346825563,0.48135893574801825,0.038461538461538464,0.38461538461538464,0.5769230769230769,0.038461538461538464,25,0.52,0.2,0.28
M0176,Asia-Pacific,26,0.4779667009192182,0.5486356459978516,0.5445429367992464,0.0,0.15384615384615385,0.6923076923076923,0.15384615384615385,25,0.76,0.12,0.12
M0177,"North, Central, South America",26,0.45104755345158976,0.5381243384219386,0.5335618608693727,0.07692307692307693,0.15384615384615385,0.5769230769230769,0.2692307692307692,25,0.92,0.04,0.04
M0178,Asia-Pacific,26,0.33974459606362234,0.5537320981059386,0.49904648768458615,0.0,0.7307692307692307,0.2692307692307692,0.0,25,0.76,0.12,0.12
M0179,"Europe, Middle East, Africa",26,0.42035285396480354,0.5199349731502058,0.5442913653072557,0.07692307692307693,0.6538461538461539,0.34615384615384615,0.0,25,0.8,0.08,0.12
M0180,Asia-Pacific,26,0.10175105693311266,0.5878964957123847,0.3893508415027084,0.0,0.7307692307692307,0.2692307692307692,0.0,25,0.64,0.16,0.2
M0181,"Europe, Middle East, Africa",26,0.5257720803809465,0.404570101646758,0.5347047417798405,0.2692307692307692,0.6153846153846154,0.2692307692307692,0.11538461538461539,25,0.8,0.12,0.08
M0182,"Europe, Middle East, Africa",26,0.3436497744040029,0.4805271610662442,0.47539407826205776,0.15384615384615385,0.19230769230769232,0.46153846153846156,0.34615384615384615,25,0.72,0.16,0.12
M0183,"Europe, Middle East, Africa",26,0.21791410885333173,0.6194871537913075,0.4284652283668339,0.0,0.6923076923076923,0.3076923076923077,0.0,25,0.72,0.12,0.16
M0184,Asia-Pacific,26,0.4612988886185075,0.4847461963270938,0.5353576141862364,0.2692307692307692,0.15384615384615385,0.6153846153846154,0.23076923076923078,25,0.72,0.16,0.12
M0185,"Europe, Middle East, Africa",26,0.30950172145159277,0.5358018985634044,0.4621023421017813,0.15384615384615385,0.2692307692307692,0.7307692307692307,0.0,25,0.64,0.16,0.2
M0186,"Europe, Middle East, Africa",26,0.4819472452995916,0.5091609834744611,0.5187498929339787,0.11538461538461539,0.5,0.4230769230769231,0.07692307692307693,25,0.64,0.16,0.2
M0187,"Europe, Middle East, Africa",26,0.4735286144859684,0.4681059414985904,0.5488117956853167,0.23076923076923078,0.38461538461538464,0.6153846153846154,0.0,25,0.52,0.24,0.24
M0188,"Europe, Middle East, Africa",26,0.12378081067569931,0.5954663009583407,0.37318900190696147,0.0,0.46153846153846156,0.38461538461538464,0.15384615384615385,25,0.52,0.24,0.24
M0189,"North, Central, South America",26,0.31504027649324734,0.5337081472654858,0.46348800431971277,0.11538461538461539,0.46153846153846156,0.46153846153846156,0.07692307692307693,25,0.64,0.2,0.16
M0190,"Europe, Middle East, Africa",26,0.5131291944284905,0.5611207754167125,0.5363921248649255,0.038461538461538464,0.23076923076923078,0.7692307692307693,0.0,25,0.76,0.12,0.12
M0191,"North, Central, South America",26,0.3222661940005768,0.5280206541240745,0.5011179522183457,0.038461538461538464,0.5769230769230769,0.38461538461538464,0.038461538461538464,25,0.76,0.08,0.16
M0192,"Europe, Middle East, Africa",26,0.48286698123896843,0.575917352998333,0.48878219505758363,0.038461538461538464,0.23076923076923078,0.6538461538461539,0.11538461538461539,25,0.76,0.12,0.12
M0193,Asia-Pacific,26,0.3749856906665417,0.5291165248108353,0.4915559764136226,0.19230769230769232,0.11538461538461539,0.6538461538461539,0.23076923076923078,25,0.72,0.12,0.16
M0194,"North, Central, South America",26,0.31875498233944854,0.5393128418055662,0.4703007801412505,0.11538461538461539,0.0,0.6153846153846154,0.38461538461538464,25,0.96,0.04,0.0
M0195,Asia-Pacific,26,0.21499903481050112,0.6245411691187557,0.44486926440484326,0.0,0.0,0.8076923076923077,0.19230769230769232,25,0.88,0.08,0.04
M0196,"North, Central, South America",26,0.4500734862716562,0.5946163561514741,0.5303125440086129,0.2692307692307692,0.4230769230769231,0.5384615384615384,0.038461538461538464,25,0.68,0.16,0.16
M0197,Asia-Pacific,26,0.39518523664530275,0.5163345094414233,0.48895834861595194,0.07692307692307693,0.15384615384615385,0.7692307692307693,0.07692307692307693,25,0.64,0.2,0.16
M0198,"Europe, Middle East, Africa",26,0.5773510242407638,0.4364350265214633,0.5835896777736693,0.38461538461538464,0.5,0.19230769230769232,0.3076923076923077,25,0.76,0.12,0.12
M0199,Asia-Pacific,26,0.4432824956503874,0.5190180776187228,0.5288932602945647,0.0,0.4230769230769231,0.46153846153846156,0.11538461538461539,25,0.68,0.16,0.16
M0200,"Europe, Middle East, Africa",26,0.3355431652123511,0.5485608677701144,0.4478348734171538,0.0,0.6923076923076923,0.23076923076923078,0.07692307692307693,25,0.64,0.16,0.2
M0201,"North, Central, South America",26,0.42183765030108944,0.50901334032359,0.5138245358423155,0.038461538461538464,0.038461538461538464,0.5769230769230769,0.38461538461538464,25,0.88,0.08,0.04
M0202,Asia-Pacific,26,0.5149127467561413,0.45392887183372843,0.562935081425373,0.23076923076923078,0.19230769230769232,0.3076923076923077,0.5,25,0.8,0.12,0.08
M0203,"North, Central, South America",26,0.2437239292745294,0.5736658838140292,0.45502395690732,0.038461538461538464,0.5384615384615384,0.46153846153846156,0.0,25,0.8,0.08,0.12
M0204,"Europe, Middle East, Africa",26,0.4901027250565677,0.5204358858114059,0.5377417169606988,0.038461538461538464,0.2692307692307692,0.3076923076923077,0.4230769230769231,25,0.8,0.12,0.08
M0205,"Europe, Middle East, Africa",26,0.3310027499636909,0.549477522248425,0.497525086399366,0.23076923076923078,0.6538461538461539,0.34615384615384615,0.0,25,0.64,0.16,0.2
M0206,Asia-Pacific,26,0.4185383888937935,0.5472764942325516,0.5469856656195619,0.07692307692307693,0.5769230769230769,0.4230769230769231,0.0,25,0.88,0.04,0.08
M0207,"Europe, Middle East, Africa",26,0.28397879382857694,0.5672442229785036,0.4536231624432584,0.038461538461538464,0.34615384615384615,0.4230769230769231,0.23076923076923078,25,0.72,0.16,0.12
M0208,"North, Central, South America",26,0.5050342319311336,0.4983902581029967,0.5450415313351749,0.07692307692307693,0.2692307692307692,0.46153846153846156,0.2692307692307692,25,0.84,0.08,0.08
M0209,"Europe, Middle East, Africa",26,0.38393076548068716,0.5726820615223208,0.48959003939008744,0.07692307692307693,0.19230769230769232,0.7692307692307693,0.038461538461538464,25,0.72,0.16,0.12
M0210,"Europe, Middle East, Africa",26,0.43670545957536167,0.5109386563393217,0.5031350511013811,0.15384615384615385,0.34615384615384615,0.46153846153846156,0.19230769230769232,25,0.84,0.08,0.08
M0211,"Europe, Middle East, Africa",26,0.335692942811914,0.58249241526546,0.4765213521565411,0.07692307692307693,0.6538461538461539,0.15384615384615385,0.19230769230769232,25,0.72,0.12,0.16
M0212,"North, Central, South America",26,0.4993541902666179,0.5103892561567442,0.537079598436239,0.15384615384615385,0.5,0.5,0.0,25,0.96,0.0,0.04
M0213,"Europe, Middle East, Africa",26,0.40628754017704516,0.5520399887963898,0.5219371979563221,0.038461538461538464,0.15384615384615385,0.7692307692307693,0.07692307692307693,25,0.64,0.2,0.16
M0214,Asia-Pacific,26,0.43502052646591377,0.5444211770714052,0.5386220464434895,0.23076923076923078,0.38461538461538464,0.6153846153846154,0.0,25,0.72,0.12,0.16
M0215,Asia-Pacific,26,0.5106919317622254,0.49742081336912314,0.5609215229916601,0.11538461538461539,0.11538461538461539,0.6923076923076923,0.19230769230769232,25,0.84,0.08,0.08
M0216,"Europe, Middle East, Africa",26,0.18748338152580696,0.5236823708564432,0.42992822338634684,0.038461538461538464,0.7307692307692307,0.23076923076923078,0.038461538461538464,25,0.56,0.24,0.2
M0217,"North, Central, South America",26,0.5035113686290712,0.5040493256159926,0.5305304420366516,0.19230769230769232,0.11538461538461539,0.4230769230769231,0.46153846153846156,25,0.8,0.12,0.08
M0218,"Europe, Middle East, Africa",26,0.5036754337294023,0.5275667540281984,0.5300180843491819,0.15384615384615385,0.5384615384615384,0.34615384615384615,0.11538461538461539,25,0.6,0.2,0.2
M0219,Asia-Pacific,26,0.2615228052023421,0.561324512177462,0.4734341323092035,0.0,0.15384615384615385,0.38461538461538464,0.46153846153846156,25,0.8,0.12,0.08
M0220,"Europe, Middle East, Africa",26,0.401794650137399,0.5809519039244326,0.5230452995636411,0.0,0.34615384615384615,0.6538461538461539,0.0,25,0.84,0.08,0.08
M0221,"Europe, Middle East, Africa",26,0.25409691241115057,0.592764317468336,0.42518895645653026,0.038461538461538464,0.5769230769230769,0.34615384615384615,0.07692307692307693,25,0.72,0.16,0.12
M0222,"Europe, Middle East, Africa",26,0.1207214049082282,0.5817896824555424,0.3736437287123263,0.0,0.0,0.5,0.5,25,0.88,0.08,0.04
M0223,"Europe, Middle East, Africa",26,0.2718227295305445,0.5440478770572877,0.4466565201245944,0.0,0.38461538461538464,0.6153846153846154,0.0,25,0.8,0.08,0.12
M0224,"North, Central, South America",26,0.5557826187318423,0.4534190239479901,0.5630596425703162,0.19230769230769232,0.23076923076923078,0.7692307692307693,0.0,25,0.8,0.08,0.12
M0225,"Europe, Middle East, Africa",26,0.2906088468573203,0.5958222594138859,0.457386879943436,0.0,0.38461538461538464,0.34615384615384615,0.2692307692307692,25,0.68,0.2,0.12
M0226,"Europe, Middle East, Africa",26,0.3034708156384789,0.5897923607988281,0.5013173874061925,0.038461538461538464,0.6153846153846154,0.3076923076923077,0.07692307692307693,25,0.8,0.12,0.08
M0227,"Europe, Middle East, Africa",26,0.09881870681979948,0.5690864631551059,0.394014727199386,0.0,0.6923076923076923,0.3076923076923077,0.0,25,0.64,0.16,0.2
M0228,Asia-Pacific,26,0.38273294099369726,0.48578310397890867,0.49474228873821846,0.2692307692307692,0.4230769230769231,0.5384615384615384,0.038461538461538464,25,0.68,0.16,0.16
M0229,"North, Central, South America",26,0.3462551514007676,0.6029197248229186,0.521425612490513,0.038461538461538464,0.5,0.34615384615384615,0.15384615384615385,25,0.72,0.12,0.16
M0230,"Europe, Middle East, Africa",26,0.16836586371087417,0.6107057564548161,0.4073519942526973,0.0,0.5384615384615384,0.46153846153846156,0.0,25,0.6,0.2,0.2
M0231,"Europe, Middle East, Africa",26,0.08191827485998958,0.655641197791392,0.4002164486102979,0.0,0.38461538461538464,0.4230769230769231,0.19230769230769232,25,0.6,0.16,0.24
M0232,"Europe, Middle East, Africa",26,0.612546858830837,0.503757223533867,0.5732496127051591,0.34615384615384615,0.38461538461538464,0.4230769230769231,0.19230769230769232,25,0.68,0.16,0.16
M0233,Asia-Pacific,26,0.3643700298042848,0.5278229815819088,0.48398654022259635,0.038461538461538464,0.23076923076923078,0.6153846153846154,0.15384615384615385,25,0.8,0.08,0.12
M0234,"Europe, Middle East, Africa",26,0.5241992909395732,0.5374651243970878,0.5466093222959376,0.2692307692307692,0.0,0.8076923076923077,0.19230769230769232,25,0.96,0.04,0.0
M0235,"Europe, Middle East, Africa",26,0.48793381887603543,0.4606329229861767,0.5301591947632314,0.038461538461538464,0.46153846153846156,0.5,0.038461538461538464,25,0.64,0.16,0.2
M0236,"Europe, Middle East, Africa",26,0.4620439505115098,0.5244646276314158,0.5265163698488813,0.2692307692307692,0.46153846153846156,0.3076923076923077,0.23076923076923078,25,0.64,0.2,0.16
M0237,Asia-Pacific,26,0.18040058591443103,0.6025041913190718,0.4251106289043275,0.0,0.2692307692307692,0.46153846153846156,0.2692307692307692,25,0.72,0.16,0.12
M0238,"Europe, Middle East, Africa",26,0.4128352041983702,0.5195356628308855,0.5137351050971614,0.23076923076923078,0.34615384615384615,0.5,0.15384615384615385,25,0.72,0.12,0.16
M0239,"Europe, Middle East, Africa",26,0.21859576356145077,0.5999988341359777,0.41658427410342164,0.0,0.2692307692307692,0.6923076923076923,0.038461538461538464,25,0.52,0.2,0.28
M0240,"Europe, Middle East, Africa",26,0.3975315723570911,0.5142332647574249,0.49114121359352764,0.19230769230769232,0.23076923076923078,0.7692307692307693,0.0,25,0.8,0.08,0.12
M0241,"Europe, Middle East, Africa",26,0.17722295214623132,0.5562742606568054,0.41035834875827454,0.0,0.46153846153846156,0.4230769230769231,0.11538461538461539,25,0.48,0.24,0.28
M0242,Asia-Pacific,26,0.47124052890888557,0.44491250673762534,0.5286302341703086,0.11538461538461539,0.0,0.5384615384615384,0.46153846153846156,25,0.96,0.04,0.0
M0243,Asia-Pacific,26,0.12946771386656825,0.6035835112644694,0.3986095504816208,0.0,0.038461538461538464,0.4230769230769231,0.5384615384615384,25,0.88,0.08,0.04
M0244,Asia-Pacific,26,0.33631764793700686,0.5409836195219803,0.4813035253864197,0.07692307692307693,0.5384615384615384,0.4230769230769231,0.038461538461538464,25,0.76,0.12,0.12
M0245,"Europe, Middle East, Africa",26,0.18971706160336024,0.5690213485482877,0.4228800369405223,0.0,0.19230769230769232,0.4230769230769231,0.38461538461538464,25,0.76,0.12,0.12
M0246,"North, Central, South America",26,0.4289190938470316,0.5390047556656907,0.5217403923104116,0.038461538461538464,0.46153846153846156,0.5,0.038461538461538464,25,0.72,0.16,0.12
M0247,"Europe, Middle East, Africa",26,0.4120265473688968,0.5107719886833186,0.49750280979371947,0.07692307692307693,0.19230769230769232,0.8076923076923077,0.0,25,0.84,0.08,0.08
M0248,"Europe, Middle East, Africa",26,0.11859645863050984,0.566399118580937,0.3801034458099899,0.0,0.46153846153846156,0.23076923076923078,0.3076923076923077,25,0.68,0.16,0.16
M0249,"Europe, Middle East, Africa",26,0.3677826553349215,0.5609667105562655,0.48201083423968505,0.0,0.46153846153846156,0.5,0.038461538461538464,25,0.52,0.2,0.28
M0250,"North, Central, South America",26,0.2898863935963604,0.6395796366950365,0.48512118871322296,0.0,0.038461538461538464,0.5769230769230769,0.38461538461538464,25,0.88,0.08,0.04
M0251,"North, Central, South America",26,0.4906186102328303,0.5087010448005758,0.5284662594893532,0.038461538461538464,0.4230769230769231,0.5384615384615384,0.038461538461538464,25,0.68,0.16,0.16
M0252,Asia-Pacific,26,0.24308167918849483,0.5519200250459954,0.430419299673883,0.07692307692307693,0.2692307692307692,0.6153846153846154,0.11538461538461539,25,0.8,0.12,0.08
M0253,"Europe, Middle East, Africa",26,0.22339391985410326,0.5424270120858682,0.42392378025536914,0.0,0.23076923076923078,0.4230769230769231,0.34615384615384615,25,0.56,0.2,0.24
M0254,Asia-Pacific,26,0.3362392757346242,0.5603483944472853,0.46400966955783096,0.07692307692307693,0.5,0.15384615384615385,0.34615384615384615,25,0.8,0.12,0.08
M0255,"Europe, Middle East, Africa",26,0.569554586996129,0.4626701294368543,0.5974459878035738,0.46153846153846156,0.6923076923076923,0.3076923076923077,0.0,25,0.56,0.2,0.24
M0256,"North, Central, South America",26,0.44249563128762665,0.5225606797985225,0.5363901332964538,0.15384615384615385,0.5,0.5,0.0,25,0.72,0.12,0.16
M0257,Asia-Pacific,26,0.3393495169794981,0.5982194028946175,0.5095968000029494,0.07692307692307693,0.038461538461538464,0.5,0.46153846153846156,25,0.8,0.12,0.08
M0258,"Europe, Middle East, Africa",26,0.29906621962527125,0.5471155476504663,0.4692441582921202,0.0,0.6538461538461539,0.34615384615384615,0.0,25,0.64,0.16,0.2
M0259,"Europe, Middle East, Africa",26,0.1833018402285373,0.5562243018877474,0.419086583635325,0.038461538461538464,0.5769230769230769,0.4230769230769231,0.0,25,0.56,0.2,0.24
M0260,"Europe, Middle East, Africa",26,0.26672988038460876,0.4928667659268088,0.4337988352496987,0.07692307692307693,0.5,0.5,0.0,25,0.72,0.12,0.16
M0261,Asia-Pacific,26,0.23381696483422246,0.5210300762086219,0.4579226245262052,0.15384615384615385,0.038461538461538464,0.6153846153846154,0.34615384615384615,25,0.76,0.12,0.12
M0262,"Europe, Middle East, Africa",26,0.22672952673463936,0.622372746526293,0.43070059976139263,0.0,0.38461538461538464,0.5384615384615384,0.07692307692307693,25,0.8,0.08,0.12
M0263,"Europe, Middle East, Africa",26,0.20293219732685486,0.5673816854115115,0.3922142362762252,0.0,0.11538461538461539,0.46153846153846156,0.4230769230769231,25,0.68,0.16,0.16
M0264,"Europe, Middle East, Africa",26,0.15467445484890532,0.6307295898287371,0.3720953508267566,0.0,0.6153846153846154,0.38461538461538464,0.0,25,0.76,0.12,0.12
M0265,Asia-Pacific,26,0.4282293746044763,0.5080090380732515,0.49577604982305085,0.15384615384615385,0.2692307692307692,0.46153846153846156,0.2692307692307692,25,0.84,0.08,0.08
M0266,Asia-Pacific,26,0.237091471663536,0.5981367031222924,0.45781264269500765,0.07692307692307693,0.38461538461538464,0.6153846153846154,0.0,25,0.76,0.12,0.12
M0267,"North, Central, South America",26,0.2575130484440014,0.5368676798449977,0.43444462509580417,0.07692307692307693,0.38461538461538464,0.2692307692307692,0.34615384615384615,25,0.68,0.16,0.16
M0268,"Europe, Middle East, Africa",26,0.4252390470823151,0.5226040051659544,0.5439142479802007,0.15384615384615385,0.5,0.3076923076923077,0.19230769230769232,25,0.6,0.2,0.2
M0269,"Europe, Middle East, Africa",26,0.4604225243886254,0.4640014132952164,0.5228797625063698,0.2692307692307692,0.4230769230769231,0.5769230769230769,0.0,25,0.64,0.16,0.2
M0270,"Europe, Middle East, Africa",26,0.2543733642055813,0.571711527355496,0.4376287046511696,0.038461538461538464,0.8076923076923077,0.19230769230769232,0.0,25,0.64,0.16,0.2
M0271,"North, Central, South America",26,0.5255527666733525,0.41738911124882905,0.5584953730198923,0.23076923076923078,0.38461538461538464,0.6153846153846154,0.0,25,0.8,0.08,0.12
M0272,Asia-Pacific,26,0.17657334637097072,0.5851756063718794,0.44169177416841054,0.0,0.4230769230769231,0.5769230769230769,0.0,25,0.96,0.0,0.04
M0273,"Europe, Middle East, Africa",26,0.24067978223691072,0.5881580906874646,0.4540934419408814,0.0,0.5769230769230769,0.4230769230769231,0.0,25,0.56,0.2,0.24
M0274,"Europe, Middle East, Africa",26,0.17221664729259029,0.6324397429054353,0.4123150514433433,0.0,0.15384615384615385,0.5,0.34615384615384615,25,0.68,0.16,0.16
M0275,Asia-Pacific,26,0.29199327829444416,0.5601197091399468,0.48535750774634506,0.0,0.15384615384615385,0.38461538461538464,0.46153846153846156,25,0.64,0.2,0.16
M0276,"Europe, Middle East, Africa",26,0.21518819221408225,0.6140863244917649,0.4249768763750624,0.0,0.38461538461538464,0.34615384615384615,0.2692307692307692,25,0.48,0.28,0.24
M0277,"Europe, Middle East, Africa",26,0.6125204032813757,0.4727396175786964,0.5617305753602809,0.34615384615384615,0.07692307692307693,0.6538461538461539,0.2692307692307692,25,0.88,0.08,0.04
M0278,"Europe, Middle East, Africa",26,0.2958033110524001,0.5342678814923677,0.43576041542287397,0.0,0.038461538461538464,0.6923076923076923,0.2692307692307692,25,0.88,0.08,0.04
M0279,"Europe, Middle East, Africa",26,0.21269336600264935,0.598501296793022,0.4165774118069611,0.0,0.3076923076923077,0.5384615384615384,0.15384615384615385,25,0.56,0.2,0.24
M0280,"Europe, Middle East, Africa",26,0.3987487262809201,0.5690783109770149,0.5200805990338435,0.038461538461538464,0.5769230769230769,0.2692307692307692,0.15384615384615385,25,0.6,0.2,0.2
M0281,"Europe, Middle East, Africa",26,0.37977812527828697,0.46961908629965177,0.474958161768851,0.07692307692307693,0.23076923076923078,0.38461538461538464,0.38461538461538464,25,0.6,0.2,0.2
M0282,Asia-Pacific,26,0.5360850311614231,0.5265743389350364,0.5405130698964388,0.15384615384615385,0.3076923076923077,0.4230769230769231,0.2692307692307692,25,0.56,0.24,0.2
M0283,Asia-Pacific,26,0.37058511300198776,0.5379652766479165,0.4999512684773685,0.07692307692307693,0.0,0.5384615384615384,0.46153846153846156,25,0.88,0.08,0.04
M0284,"North, Central, South America",26,0.4142241876066089,0.5011793432015391,0.5224742687919967,0.0,0.038461538461538464,0.5384615384615384,0.4230769230769231,25,0.72,0.16,0.12
M0285,"Europe, Middle East, Africa",26,0.19363496375746106,0.6248210578540181,0.4262757562296915,0.0,0.38461538461538464,0.5,0.11538461538461539,25,0.52,0.24,0.24
M0286,"Europe, Middle East, Africa",26,0.24961849721312193,0.604317082800046,0.4381659922043865,0.038461538461538464,0.34615384615384615,0.38461538461538464,0.2692307692307692,25,0.72,0.16,0.12
M0287,Asia-Pacific,26,0.41129690750820264,0.5846265256735325,0.538446011911152,0.07692307692307693,0.46153846153846156,0.38461538461538464,0.15384615384615385,25,0.52,0.24,0.24
M0288,"North, Central, South America",26,0.6465182302541164,0.4151729958556816,0.5962146398271613,0.2692307692307692,0.038461538461538464,0.5769230769230769,0.38461538461538464,25,0.72,0.16,0.12
M0289,"Europe, Middle East, Africa",26,0.3243400073610634,0.5370152821420097,0.47022468834143444,0.038461538461538464,0.3076923076923077,0.5769230769230769,0.11538461538461539,25,0.64,0.16,0.2
M0290,"Europe, Middle East, Africa",26,0.12644241948061635,0.5565567154609966,0.41429106027626467,0.0,0.5769230769230769,0.3076923076923077,0.11538461538461539,25,0.56,0.24,0.2
M0291,"Europe, Middle East, Africa",26,0.47686683912995903,0.3910819370855024,0.515664921794212,0.15384615384615385,0.07692307692307693,0.5,0.4230769230769231,25,0.8,0.12,0.08
M0292,"Europe, Middle East, Africa",26,0.3837176314865006,0.5530794084959435,0.4654890056604544,0.07692307692307693,0.23076923076923078,0.4230769230769231,0.34615384615384615,25,0.8,0.12,0.08
M0293,"Europe, Middle East, Africa",26,0.52039833917958,0.5186561795098699,0.5300200484081219,0.23076923076923078,0.15384615384615385,0.5,0.34615384615384615,25,0.72,0.16,0.12
M0294,Asia-Pacific,26,0.4465411835441314,0.449152720187493,0.5308062558198418,0.15384615384615385,0.23076923076923078,0.4230769230769231,0.34615384615384615,25,0.76,0.12,0.12
M0295,Asia-Pacific,26,0.42654221428699274,0.5500351707457726,0.5256984338736096,0.15384615384615385,0.6538461538461539,0.34615384615384615,0.0,25,0.64,0.16,0.2
M0296,Asia-Pacific,26,0.36713668830641616,0.4568819953621425,0.4760768216356742,0.11538461538461539,0.34615384615384615,0.6538461538461539,0.0,25,0.72,0.12,0.16
M0297,Asia-Pacific,26,0.5290310038549241,0.4721281602754322,0.562286327638384,0.2692307692307692,0.15384615384615385,0.7307692307692307,0.11538461538461539,25,0.68,0.16,0.16
M0298,Asia-Pacific,26,0.2864626986081515,0.5919534538948243,0.46528041424135963,0.0,0.5,0.46153846153846156,0.038461538461538464,25,0.64,0.16,0.2
M0299,"Europe, Middle East, Africa",26,0.18139446630610573,0.5959740461276992,0.4056590976560913,0.0,0.23076923076923078,0.38461538461538464,0.38461538461538464,25,0.8,0.12,0.08
M0300,"Europe, Middle East, Africa",26,0.464844913902077,0.5531343641422253,0.5222693278588907,0.11538461538461539,0.46153846153846156,0.5384615384615384,0.0,25,0.72,0.12,0.16
M0301,Asia-Pacific,26,0.2535777516955365,0.5976155411981899,0.45105751955382306,0.0,0.3076923076923077,0.6538461538461539,0.038461538461538464,25,0.44,0.24,0.32
M0302,"Europe, Middle East, Africa",26,0.2888454879925093,0.5821549729551124,0.43727435654081914,0.038461538461538464,0.5384615384615384,0.4230769230769231,0.038461538461538464,25,0.72,0.12,0.16
M0303,"North, Central, South America",26,0.38051451710217565,0.5692331090949803,0.4958057319831888,0.07692307692307693,0.2692307692307692,0.6538461538461539,0.07692307692307693,25,0.68,0.16,0.16
M0304,Asia-Pacific,26,0.17110461840411004,0.6635581409496145,0.4126162757503498,0.0,0.6153846153846154,0.38461538461538464,0.0,25,0.72,0.12,0.16
M0305,Asia-Pacific,26,0.35343593252706473,0.4611266184066132,0.5046354140682241,0.11538461538461539,0.19230769230769232,0.5769230769230769,0.23076923076923078,25,0.72,0.12,0.16
