manager_id,period_id,most_likely_state,state_label,state_order,gamma_state_1,gamma_state_2,gamma_state_3
M0045,3,1,Neutral,1,0.9996721186531712,0.0001936586865147231,0.00013422266031434495
M0045,4,1,Neutral,1,0.999091440282092,0.0009085586846595035,1.0332480981130134e-09
M0045,5,2,Aversion,0,0.11610469590833719,0.8838953038727699,2.188940600169365e-10
M0045,6,2,Aversion,0,0.0017088518500970509,0.9982899844860427,1.1636638592679695e-06
M0045,7,1,Neutral,1,0.9999363505722659,8.291987433850353e-29,6.364942773390338e-05
M0045,8,1,Neutral,1,0.9999990917190086,9.226999814785111e-19,9.082809905026838e-07
M0045,9,1,Neutral,1,0.999997347516367,2.615516028142584e-50,2.6524836328815114e-06
M0045,10,1,Neutral,1,0.9999979481636121,7.1342549891015e-16,2.0518363862704645e-06
M0045,11,1,Neutral,1,0.9997783566946272,9.03297512186315e-56,0.00022164330537158633
M0045,12,3,Appreciation,2,0.0899008125005946,2.7855142818477137e-246,0.9100991874994037
M0045,13,3,Appreciation,2,0.14297626194640575,1.0137627285545279e-147,0.8570237380535947
M0045,14,1,Neutral,1,0.9518204364135678,3.2308161184171566e-39,0.048179563586430996
M0045,15,1,Neutral,1,0.9991428062399028,8.350016618999158e-54,0.0008571937600976175
M0045,16,1,Neutral,1,0.9999658709754776,1.2634094492879303e-08,3.411639042959599e-05
M0045,17,1,Neutral,1,0.9998907096834401,9.099889654460935e-43,0.00010929031655903675
M0045,18,1,Neutral,1,0.9825827067181399,4.84345485169656e-07,0.017416808936374182
M0045,19,3,Appreciation,2,0.4983519495131588,7.950379533330529e-76,0.5016480504868414
M0045,20,1,Neutral,1,0.5716013333030613,4.874311602317824e-31,0.42839866669693843
M0045,21,3,Appreciation,2,0.0001603407973975889,7.698257997952105e-153,0.9998396592026033
M0045,22,3,Appreciation,2,0.0005924866144800365,6.403418504897252e-102,0.999407513385519
M0045,23,3,Appreciation,2,2.1386333521178032e-06,1.9689990259740778e-189,0.9999978613666467
M0045,24,3,Appreciation,2,0.0016238291556346538,2.9280095826349368e-28,0.9983761708443645
M0045,25,3,Appreciation,2,8.230139603303727e-06,4.210783513268857e-132,0.9999917698603971
M0045,26,3,Appreciation,2,8.474153337368209e-10,6.339619341777308e-296,0.9999999991525854
M0046,1,1,Neutral,1,0.9999999883106021,1.1225170928541908e-08,4.642256763207819e-10
M0046,2,1,Neutral,1,0.9999879440727274,3.987378472990343e-06,8.06854879802786e-06
M0046,3,1,Neutral,1,0.9999893594744319,5.618115874284582e-17,1.0640525569361413e-05
M0046,4,1,Neutral,1,0.9998756119947526,1.0363019060029409e-95,0.00012438800524622356
M0046,5,1,Neutral,1,0.9819310191338236,0.018068918065578383,6.280059707866866e-08
M0046,6,1,Neutral,1,0.9947598023138448,0.005240196240690663,1.4454639967152864e-09
M0046,7,1,Neutral,1,0.9999999988109707,1.182108088845873e-12,1.1878462831629186e-09
M0046,8,1,Neutral,1,0.7380139740874997,0.2619852709276545,7.549848440648209e-07
M0046,9,2,Aversion,0,0.314354102871068,0.6856449644200467,9.327088847934298e-07
M0046,10,1,Neutral,1,0.9999993173686818,6.812353602613975e-07,1.3959569873912335e-09
M0046,11,1,Neutral,1,0.9999916048853057,2.6396830927974785e-06,5.75543160119005e-06
M0046,12,1,Neutral,1,0.9994168849626622,9.192975505658928e-19,0.0005831150373377271
M0046,13,1,Neutral,1,0.9470763907564628,6.2266335579839974e-30,0.05292360924353794
M0046,14,3,Appreciation,2,0.4400362358198998,4.4372203610514426e-82,0.5599637641801006
M0046,15,3,Appreciation,2,0.08533206023982844,4.8816954458409305e-33,0.9146679397601717
M0046,16,3,Appreciation,2,0.05047058195448647,5.4463413338785596e-08,0.9495293635820997
M0046,17,3,Appreciation,2,0.002204402469141871,8.31604303332064e-92,0.9977955975308566
M0046,18,3,Appreciation,2,0.07134644729590178,1.0825877428062667e-12,0.9286535527030174
M0046,19,3,Appreciation,2,0.0007149896670947163,6.319819757107345e-106,0.999285010332906
M0046,20,3,Appreciation,2,0.001268852795030875,1.1974328482170116e-145,0.9987311472049707
M0046,21,3,Appreciation,2,7.798694640521485e-05,4.3348657520332676e-126,0.9999220130535946
M0046,22,3,Appreciation,2,6.972210936387678e-06,1.1022967093646989e-188,0.9999930277890653
M0046,23,3,Appreciation,2,1.537256200340381e-06,9.379637402584101e-158,0.9999984627437989
M0046,24,3,Appreciation,2,0.0009542041546481524,1.1927930024611332e-107,0.9990457958453518
M0046,25,3,Appreciation,2,0.0008280987805328426,3.387556995664921e-120,0.9991719012194683
M0046,26,3,Appreciation,2,0.31386744344099454,0.12983528069465364,0.5562972758643508
M0047,1,1,Neutral,1,0.9999999999997513,1.1159764953069439e-119,2.489642082200829e-13
M0047,2,1,Neutral,1,0.9999769199205581,1.4586878306280173e-59,2.3080079441679e-05
M0047,3,1,Neutral,1,0.9999940033836733,6.778708478866323e-15,5.9966163202275065e-06
M0047,4,2,Aversion,0,0.26964013284991395,0.73035889431023,9.728398556479439e-07
M0047,5,2,Aversion,0,0.001986218403671148,0.9980137815950967,1.2323680830828602e-12
M0047,6,2,Aversion,0,0.09717798541064823,0.9028219569825807,5.760677082827884e-08
M0047,7,2,Aversion,0,0.31456971915086235,0.6854300344249709,2.464241664628998e-07
M0047,8,1,Neutral,1,0.9999800428827145,6.0572009833551965e-24,1.9957117285661003e-05
M0047,9,2,Aversion,0,0.2844748680799454,0.7155251315995064,3.2054862532655986e-10
M0047,10,2,Aversion,0,0.00014876784446753624,0.999851232155529,3.1793211119265663e-15
M0047,11,1,Neutral,1,0.9999649057264345,3.5072764933727036e-05,2.150863170243792e-08
M0047,12,2,Aversion,0,0.4838126934371792,0.5161873065614384,1.382529698535073e-12
M0047,13,1,Neutral,1,0.9997991253689055,4.3712699797091425e-37,0.0002008746310944758
M0047,14,2,Aversion,0,0.12642909954530007,0.873570900454452,2.476644582757575e-13
M0047,15,1,Neutral,1,0.9871366408973687,0.012863359102479398,1.5189846867585865e-13
M0047,16,2,Aversion,0,0.017135702357970514,0.9827061863370288,0.00015811130500101485
M0047,17,1,Neutral,1,0.9980331569537032,0.00196619667696366,6.463693334568015e-07
M0047,18,1,Neutral,1,0.9999090515092215,1.8280471400871689e-40,9.094849077823573e-05
M0047,19,2,Aversion,0,0.020338271575928962,0.9796617087191523,1.9704918612988142e-08
M0047,20,2,Aversion,0,0.0553576743478167,0.9446423256521355,4.7553848720060217e-14
M0047,21,1,Neutral,1,0.8178091697893545,0.1821908302104692,1.7646169522267682e-13
M0047,22,1,Neutral,1,0.9912076347556891,0.008792365244309994,1.2519685832343995e-15
M0047,23,2,Aversion,0,0.11320726965388599,0.8867927303446645,1.449191533568744e-12
M0047,24,2,Aversion,0,0.0023633160614373143,0.9976366839385559,6.842615441446835e-15
M0047,25,2,Aversion,0,0.0014366838270439904,0.9985633161718764,1.0794637320653215e-12
M0047,26,2,Aversion,0,0.006983592456664692,0.9930163362141968,7.13291382684412e-08
M0048,1,1,Neutral,1,0.9999999459211036,2.0338044825879e-28,5.407889607938456e-08
M0048,2,1,Neutral,1,0.6604142210446069,0.33954412726138195,4.165169401193608e-05
M0048,3,1,Neutral,1,0.999988534753187,2.8438808219368796e-10,1.1464962425502861e-05
M0048,4,1,Neutral,1,0.9995070637847115,2.7141302435253534e-17,0.0004929362152887464
M0048,5,1,Neutral,1,0.9998056204241879,0.0001943795581031324,1.770959058744889e-11
M0048,6,1,Neutral,1,0.9556672273700687,0.04433277262400364,5.926952806853579e-12
M0048,7,1,Neutral,1,0.9999875093190593,7.192240753970527e-11,1.2490609018742193e-05
M0048,8,2,Aversion,0,0.03215751439483669,0.9678424853292584,2.759043170022556e-10
M0048,9,2,Aversion,0,0.015806921074375504,0.9841930463143831,3.261124195303313e-08
M0048,10,1,Neutral,1,0.9964528007296111,1.2210333667665761e-14,0.0035471992703765528
M0048,11,2,Aversion,0,0.14835103175954092,0.8516489682381871,2.2722426572395497e-12
M0048,12,2,Aversion,0,0.026524595988113103,0.9734752250031179,1.7900876859293907e-07
M0048,13,1,Neutral,1,0.9999699669206565,2.8743453206010798e-05,1.2896261379574091e-06
M0048,14,2,Aversion,0,0.3831690625383907,0.6168210600172344,9.877444374543024e-06
M0048,15,2,Aversion,0,0.37798676437475737,0.6220132355877639,3.7479255430720615e-11
M0048,16,2,Aversion,0,0.051019200425865927,0.9489780594880395,2.740086094867944e-06
M0048,17,1,Neutral,1,0.7317896696635485,0.26821033033635683,9.406169948197638e-14
M0048,18,1,Neutral,1,0.9999991522721925,4.672179618923749e-07,3.8050984540499655e-07
M0048,19,2,Aversion,0,0.047425610181880594,0.9525743896524768,1.656427832646599e-10
M0048,20,2,Aversion,0,0.004169984118746108,0.9958300157511238,1.301308401260112e-10
M0048,21,1,Neutral,1,0.7026966717926458,0.297303328207354,3.336430215638234e-17
M0048,22,2,Aversion,0,0.005345510105085611,0.9946544898949139,1.0948727158571397e-15
M0048,23,2,Aversion,0,0.011054543896307363,0.988945456103646,4.645107198579241e-14
M0048,24,2,Aversion,0,0.024086978845314175,0.9759130211546798,5.1881735038454975e-15
M0048,25,2,Aversion,0,0.001496919580053959,0.9985030708469876,9.572957928233774e-09
M0048,26,2,Aversion,0,0.0007504814219287643,0.9992492632707332,2.5530733861505535e-07
M0049,1,1,Neutral,1,0.9999978521875557,2.155957840034019e-43,2.147812444092863e-06
M0049,2,2,Aversion,0,0.21669786454212958,0.7833021354234853,3.438517348512396e-11
M0049,3,1,Neutral,1,0.999999945979782,1.5953422391965427e-17,5.402021719514776e-08
M0049,4,2,Aversion,0,0.1017785536760586,0.8982214412488044,5.075136856618764e-09
M0049,5,1,Neutral,1,0.9999999975770244,2.309787738365913e-09,1.1318755301845882e-10
M0049,6,2,Aversion,0,0.030476783890429286,0.9694479517630594,7.52643465112691e-05
M0049,7,2,Aversion,0,0.01080770410192807,0.9891922277875903,6.811048240404301e-08
M0049,8,1,Neutral,1,0.9999321873327522,1.2983904646243453e-32,6.781266724706665e-05
M0049,9,1,Neutral,1,0.9999993708919106,3.5917011496634246e-27,6.291080886288654e-07
M0049,10,1,Neutral,1,0.9885541259241246,5.850207688189085e-72,0.011445874075874942
M0049,11,1,Neutral,1,0.88687222093272,1.2658026026778761e-104,0.11312777906728089
M0049,12,3,Appreciation,2,0.004837328835343562,1.7942074299215631e-202,0.9951626711646562
M0049,13,3,Appreciation,2,0.0037185762210661657,1.2146993357747889e-119,0.996281423778933
M0049,14,3,Appreciation,2,0.0004646622422775186,3.517771747336285e-119,0.9995353377577224
M0049,15,3,Appreciation,2,0.0033060407158476152,1.2156557690543384e-28,0.9966939592841519
M0049,16,3,Appreciation,2,0.0029202744834918607,1.6896446258434103e-151,0.9970797255165077
M0049,17,3,Appreciation,2,0.0014937533336962243,1.036955516333785e-86,0.9985062466663044
M0049,18,3,Appreciation,2,0.012814409703971054,1.4523222033061106e-19,0.987185590296029
M0049,19,1,Neutral,1,0.999811707907023,9.001394627060414e-05,9.827814670562297e-05
M0049,20,1,Neutral,1,0.999794439424771,4.62622706963905e-25,0.00020556057522839628
M0049,21,1,Neutral,1,0.9989426472110489,0.0010571121945722366,2.40594378061468e-07
M0049,22,2,Aversion,0,0.12322571874275932,0.8765048181917887,0.0002694630654521555
M0049,23,2,Aversion,0,0.005811806038638783,0.9941881908011765,3.160184708466238e-09
M0049,24,2,Aversion,0,0.0015993398794567676,0.998400660120541,1.963964269138982e-15
M0049,25,1,Neutral,1,0.9998048914561698,1.4396436857508893e-25,0.0001951085438304539
M0049,26,1,Neutral,1,0.9998817413199805,1.282503061859857e-36,0.0001182586800194955
M0050,1,1,Neutral,1,0.9955267085006564,0.004473290125038964,1.374305327318911e-09
M0050,2,2,Aversion,0,0.00012082728097429681,0.9998781147735539,1.057945472245877e-06
M0050,3,2,Aversion,0,0.1259218901674955,0.8740697221330558,8.387699449364128e-06
M0050,4,1,Neutral,1,0.9990805131704039,1.623178181684347e-37,0.0009194868295969013
M0050,5,1,Neutral,1,0.9999999808239031,1.8354015642815795e-24,1.9176097181480538e-08
M0050,6,1,Neutral,1,0.9943330213764997,9.73244923906552e-96,0.00566697862350089
M0050,7,1,Neutral,1,0.9999991756276453,5.166414610643929e-50,8.243723547028733e-07
M0050,8,1,Neutral,1,0.9999954935747105,4.102815235701282e-48,4.506425289058732e-06
M0050,9,2,Aversion,0,0.01451751591915404,0.9854824835043896,5.76457042627379e-10
M0050,10,2,Aversion,0,0.005501628866523472,0.9944983621351194,8.99835747532872e-09
M0050,11,2,Aversion,0,0.023246995449659982,0.9767403301868511,1.2674363489348387e-05
M0050,12,1,Neutral,1,0.9991747206017876,8.197084200575094e-79,0.0008252793982117353
M0050,13,1,Neutral,1,0.9995067404700583,1.0357899820807704e-14,0.0004932595299317929
M0050,14,2,Aversion,0,0.02040510058627086,0.979594899319186,9.454326647667422e-11
M0050,15,2,Aversion,0,0.00043785793999298297,0.999562104103147,3.795686058545944e-08
M0050,16,2,Aversion,0,0.01319393481453884,0.9867419391321378,6.412605332301457e-05
M0050,17,1,Neutral,1,0.9420615890680061,0.05793820601540809,2.04916586165188e-07
M0050,18,2,Aversion,0,0.006693544924932899,0.9933059116452241,5.434298429178248e-07
M0050,19,1,Neutral,1,0.9999449199517806,4.0410889201894286e-58,5.50800482196881e-05
M0050,20,1,Neutral,1,0.9933004311855509,5.264447294498207e-35,0.006699568814449528
M0050,21,3,Appreciation,2,0.00017821316513843793,3.758457236334223e-139,0.9998217868348619
M0050,22,3,Appreciation,2,8.526354333473567e-07,7.100830748987301e-268,0.9999991473645669
M0050,23,3,Appreciation,2,0.0027903036493362857,6.577295234872901e-112,0.9972096963506637
M0050,24,3,Appreciation,2,0.0011903470798808632,4.942349624133789e-82,0.9988096529201185
M0050,25,3,Appreciation,2,5.0739573695783125e-06,6.560674986344114e-203,0.9999949260426313
M0050,26,3,Appreciation,2,0.0007863681342846417,6.551355160681055e-62,0.9992136318657161
M0051,1,1,Neutral,1,0.9996768006206596,0.00032319633415449307,3.045185954472222e-09
M0051,2,1,Neutral,1,0.9188117496099264,0.08118823894926393,1.144080999999184e-08
M0051,3,1,Neutral,1,0.9995867121440049,0.00041283638866910447,4.514673259882588e-07
M0051,4,2,Aversion,0,0.0019036254942239614,0.9980963675466897,6.9590861420171585e-09
M0051,5,2,Aversion,0,0.3714588013161879,0.6285365522026137,4.646481198768703e-06
M0051,6,2,Aversion,0,0.2316887786875627,0.7681617845122193,0.00014943680021773482
M0051,7,2,Aversion,0,0.006101604392555986,0.9938416466268812,5.6748980562454495e-05
M0051,8,1,Neutral,1,0.9999999999829781,2.0666348276625686e-15,1.7019748583266253e-11
M0051,9,1,Neutral,1,0.999999999266028,2.3857521695288957e-10,4.953970073510831e-10
M0051,10,2,Aversion,0,0.07191153280515901,0.9280884671935362,1.3050881865731298e-12
M0051,11,2,Aversion,0,0.006659740469449621,0.9933402473187692,1.2211781044192311e-08
M0051,12,3,Appreciation,2,0.39241744064606643,1.6659630264075106e-62,0.6075825593539333
M0051,13,1,Neutral,1,0.9999996536714026,3.428772996021233e-07,3.4512978981060575e-09
M0051,14,2,Aversion,0,0.19081970007654747,0.8091699242243063,1.0375699146424287e-05
M0051,15,2,Aversion,0,0.36230395243921343,0.6376498411566739,4.6206404112335674e-05
M0051,16,1,Neutral,1,0.9602631916035963,0.0033860222802743335,0.036350786116129574
M0051,17,1,Neutral,1,0.6472891705192069,1.0290983241643105e-49,0.35271082948079346
M0051,18,3,Appreciation,2,0.002118693407360237,1.7289072772905012e-101,0.9978813065926401
M0051,19,3,Appreciation,2,0.005383087587658338,4.6080828976698146e-20,0.9946169124123421
M0051,20,3,Appreciation,2,1.8664504524667954e-05,2.38369199010122e-90,0.9999813354954756
M0051,21,3,Appreciation,2,0.01844978476754464,1.4615083285772083e-95,0.9815502152324553
M0051,22,3,Appreciation,2,0.016448157020568153,2.973743277943964e-70,0.9835518429794317
M0051,23,3,Appreciation,2,1.4870311677407463e-05,7.837132798619895e-205,0.9999851296883222
M0051,24,3,Appreciation,2,0.0003493074588180325,3.537753855534199e-139,0.9996506925411816
M0051,25,3,Appreciation,2,6.623740369069585e-06,9.534547856896319e-222,0.9999933762596314
M0051,26,3,Appreciation,2,1.607678485789741e-05,7.01208067728708e-193,0.9999839232151422
M0052,1,1,Neutral,1,0.9999999998398792,2.976570464195789e-17,1.6012166495489726e-10
M0052,2,1,Neutral,1,0.8883651066304102,0.11163489265849716,7.110911405671164e-10
M0052,3,1,Neutral,1,0.9935327078828555,1.777238274831322e-42,0.006467292117145034
M0052,4,1,Neutral,1,0.999996232837881,3.76716211239087e-06,8.248351250677092e-15
M0052,5,2,Aversion,0,0.24517575398054475,0.7545564942185605,0.00026775180089302984
M0052,6,2,Aversion,0,0.2764199582258337,0.7235800416299352,1.442326930502806e-10
M0052,7,2,Aversion,0,0.03063391701810095,0.9693660829818387,5.935840943340517e-14
M0052,8,2,Aversion,0,0.17229595955289306,0.8277040400857806,3.6132804446993383e-10
M0052,9,2,Aversion,0,0.13601214187853675,0.8639878581201708,1.2916007779127496e-12
M0052,10,2,Aversion,0,0.01754448875484421,0.982455511122067,1.2308874239056224e-10
M0052,11,2,Aversion,0,0.06397456118545948,0.9360253971164602,4.169808008456473e-08
M0052,12,1,Neutral,1,0.9953996365464816,1.471483552278788e-51,0.00460036345351925
M0052,13,1,Neutral,1,0.5435295751447361,0.4564704248474935,7.769631007352868e-12
M0052,14,1,Neutral,1,0.9999693689399234,1.0540640108640124e-26,3.063106007584858e-05
M0052,15,1,Neutral,1,0.9475954192793773,1.0442267908724647e-69,0.052404580720622804
M0052,16,1,Neutral,1,0.9265833376501001,3.748534354964493e-93,0.07341666234990006
M0052,17,1,Neutral,1,0.9936797563284271,1.0623706559309695e-46,0.0063202436715736965
M0052,18,1,Neutral,1,0.8571543553075625,6.38139921350462e-101,0.14284564469243852
M0052,19,3,Appreciation,2,0.00010168424082769792,6.0252520656644386e-223,0.9998983157591714
M0052,20,3,Appreciation,2,4.720557537368897e-06,2.7059072062679013e-160,0.9999952794424628
M0052,21,3,Appreciation,2,0.0019709972585297557,1.2874021558337216e-116,0.9980290027414709
M0052,22,1,Neutral,1,0.9767549191180972,4.878041564809439e-62,0.02324508088190155
M0052,23,1,Neutral,1,0.9834545932785212,1.2023264777451055e-111,0.01654540672147791
M0052,24,3,Appreciation,2,1.7451349633757245e-05,5.5437574423559885e-275,0.9999825486503654
M0052,25,3,Appreciation,2,4.554173368395629e-06,2.0707111491973384e-106,0.9999954458266308
M0052,26,3,Appreciation,2,2.3267562477483338e-05,8.27724183644626e-96,0.9999767324375226
M0053,1,1,Neutral,1,0.9999999998606235,2.394975623751475e-13,1.3913674967375769e-10
M0053,2,2,Aversion,0,0.385632523294993,0.6143674765665003,1.3850760092840266e-10
M0053,3,2,Aversion,0,0.002770775318209672,0.9972292225154628,2.1663277646596336e-09
M0053,4,1,Neutral,1,0.9999923580523441,1.3641470840214002e-43,7.641947655603402e-06
M0053,5,2,Aversion,0,0.14346604455762882,0.8565330106867657,9.447556061190374e-07
M0053,6,1,Neutral,1,0.8503371485751859,0.1496628507302946,6.945188875068801e-10
M0053,7,1,Neutral,1,0.9989744211969651,1.215507875194608e-08,0.00102556664795576
M0053,8,1,Neutral,1,0.9983671263188794,7.53941885550699e-74,0.001632873681120433
M0053,9,1,Neutral,1,0.9999263984822864,9.182069054711133e-27,7.36015177129671e-05
M0053,10,1,Neutral,1,0.9999986510095185,2.0994526297190586e-52,1.3489904822534538e-06
M0053,11,2,Aversion,0,0.002577224823435708,0.9974227751765635,1.2845583475985334e-18
M0053,12,2,Aversion,0,0.18415573913428382,0.8158442608656931,2.3076275166516757e-14
M0053,13,2,Aversion,0,0.05041923315803059,0.9495807080290641,5.881290613271022e-08
M0053,14,2,Aversion,0,0.001018197947654246,0.9989818020320633,2.0281696266586576e-11
M0053,15,2,Aversion,0,0.0015156403823867156,0.9984842903318385,6.928577495427382e-08
M0053,16,2,Aversion,0,0.012123702346386095,0.9878762976239113,2.970195862569906e-11
M0053,17,1,Neutral,1,0.9999050059408795,4.268558424558863e-25,9.499405912022427e-05
M0053,18,1,Neutral,1,0.986132215450177,1.2509355521269197e-16,0.013867784549823549
M0053,19,3,Appreciation,2,4.530073851765783e-05,5.678462505349167e-148,0.9999546992614818
M0053,20,3,Appreciation,2,1.910579841785894e-05,4.639790197702356e-52,0.9999808942015821
M0053,21,3,Appreciation,2,0.007453949443959582,9.352423626532729e-69,0.9925460505560411
M0053,22,3,Appreciation,2,0.0021716318641355173,6.153018678726635e-57,0.9978283681358647
M0053,23,3,Appreciation,2,3.754436870195839e-08,1.966740509199989e-180,0.9999999624556313
M0053,24,3,Appreciation,2,1.2798566787417134e-08,3.337532941809126e-168,0.9999999872014325
M0053,25,3,Appreciation,2,0.23674479536887144,1.9844313592158033e-69,0.7632552046311293
M0053,26,1,Neutral,1,0.8557713418620241,1.486781592067264e-68,0.14422865813797556
M0054,1,1,Neutral,1,0.999999999596842,1.1836575819065603e-15,4.031567644274946e-10
M0054,2,1,Neutral,1,0.8606953715541501,0.13930020107205238,4.4273737974301164e-06
M0054,3,1,Neutral,1,0.9999999676272654,1.0051198958887142e-26,3.2372734831498544e-08
M0054,4,1,Neutral,1,0.9857478434636389,0.01425151489559399,6.416407672040866e-07
M0054,5,1,Neutral,1,0.9999731118928333,2.6876645555093144e-05,1.1461611441114852e-08
M0054,6,2,Aversion,0,0.22649684387816613,0.7735031391670802,1.695475347167814e-08
M0054,7,2,Aversion,0,0.0010765450859737445,0.9988964684140461,2.6986499979975202e-05
M0054,8,1,Neutral,1,0.6480435916963597,0.3519564082965852,7.055105013008982e-12
M0054,9,2,Aversion,0,0.012143450455486272,0.9878541825101528,2.3670343609856817e-06
M0054,10,2,Aversion,0,0.01015073423591514,0.989849265683862,8.022303755468965e-11
M0054,11,2,Aversion,0,0.020581446569896873,0.9794185534294034,6.995814998379486e-13
M0054,12,2,Aversion,0,0.00875401318943331,0.9912459868093808,1.1858930625223158e-12
M0054,13,1,Neutral,1,0.8843114036595763,0.11568859633938253,1.0409571695857566e-12
M0054,14,2,Aversion,0,0.03049964271733351,0.9695003572826287,3.792191138659431e-14
M0054,15,2,Aversion,0,0.005737687957131995,0.9942623120153583,2.750987116625252e-11
M0054,16,2,Aversion,0,0.009769233324341074,0.9902267581391715,4.0085364876341614e-06
M0054,17,1,Neutral,1,0.977485699450789,0.022514300548662696,5.484912643515757e-13
M0054,18,2,Aversion,0,0.0069268265685633905,0.99306900386503,4.1695664066479575e-06
M0054,19,1,Neutral,1,0.9999997383283068,1.2365711101341278e-13,2.616715693527327e-07
M0054,20,1,Neutral,1,0.9980040105642608,4.126373136091686e-14,0.001995989435698053
M0054,21,1,Neutral,1,0.9892156666536505,0.010760116122761036,2.4217223588706457e-05
M0054,22,2,Aversion,0,0.015086912062713198,0.9849130879372854,1.309631425393345e-15
M0054,23,2,Aversion,0,0.05166999146960117,0.9483300085298226,5.760712740719127e-13
M0054,24,1,Neutral,1,0.9995580185471479,3.514740650717934e-38,0.00044198145285198804
M0054,25,3,Appreciation,2,0.002538010723196402,2.532200376125883e-233,0.9974619892768037
M0054,26,3,Appreciation,2,1.1956025666128811e-05,3.3421047181965113e-171,0.9999880439743339
M0055,1,1,Neutral,1,0.9999999996756923,1.7231227457361016e-45,3.2430736703497705e-10
M0055,2,1,Neutral,1,0.9999998760215375,5.492675071789995e-106,1.23978463134368e-07
M0055,3,1,Neutral,1,0.9999811730672743,1.244833077404427e-37,1.8826932726494404e-05
M0055,4,1,Neutral,1,0.9999974107211147,7.1571489949176324e-37,2.5892788845062695e-06
M0055,5,1,Neutral,1,0.9999976008790024,9.212960014633294e-16,2.3991209968857364e-06
M0055,6,1,Neutral,1,0.999976556813762,9.056601877717418e-81,2.3443186238123118e-05
M0055,7,1,Neutral,1,0.9999844767957947,3.557428548119431e-58,1.5523204205098933e-05
M0055,8,1,Neutral,1,0.9999281602850949,5.39165799589506e-08,7.17857983255452e-05
M0055,9,2,Aversion,0,0.01477080618728928,0.9852283496622427,8.441504682040316e-07
M0055,10,1,Neutral,1,0.9998952677502326,1.2403975341288436e-12,0.00010473224852760057
M0055,11,1,Neutral,1,0.9999840262723562,1.4879226345179512e-22,1.597372764358583e-05
M0055,12,1,Neutral,1,0.7512631098791672,7.390281686434487e-09,0.24873688273055167
M0055,13,3,Appreciation,2,0.06213052160093394,3.3788140240601644e-103,0.937869478399067
M0055,14,3,Appreciation,2,0.1721722818212753,1.1110331797628235e-08,0.8278277070683929
M0055,15,3,Appreciation,2,0.018860538913263784,1.003185631181445e-18,0.9811394610867361
M0055,16,3,Appreciation,2,0.06624554679836318,9.980250778922521e-21,0.9337544532016363
M0055,17,1,Neutral,1,0.9989058254966664,3.113574053583258e-19,0.0010941745033339072
M0055,18,2,Aversion,0,0.1449694235829913,0.8550305764170049,4.429608168046059e-15
M0055,19,1,Neutral,1,0.9999216003289404,7.839967030843917e-05,7.510659472473565e-13
M0055,20,2,Aversion,0,0.004728633798298924,0.9952693243569981,2.041844703814547e-06
M0055,21,1,Neutral,1,0.9495669694084306,0.050433030589293104,2.275617008241945e-12
M0055,22,2,Aversion,0,0.029337538135385508,0.9706624618514287,1.318581136591211e-11
M0055,23,2,Aversion,0,0.0028577816709666566,0.9971422183290332,1.6814792126473108e-16
M0055,24,2,Aversion,0,0.00033829326606131744,0.9996616667438293,3.9990109782082263e-08
M0055,25,2,Aversion,0,0.003190524148542662,0.9968094758514436,1.3459039295775455e-14
M0055,26,2,Aversion,0,0.006982194226292976,0.9929905978768303,2.7207896877418902e-05
M0056,1,1,Neutral,1,0.9999977227867565,1.1816913369245863e-114,2.277213244133031e-06
M0056,2,1,Neutral,1,0.9999999196341133,4.169587361247779e-09,7.619630008746124e-08
M0056,3,2,Aversion,0,0.0017538207957881469,0.9982458689891801,3.102150325550591e-07
M0056,4,1,Neutral,1,0.9999736603523873,1.569396413145742e-42,2.6339647612227103e-05
M0056,5,1,Neutral,1,0.9999598279308552,2.3077029732111856e-33,4.017206914406958e-05
M0056,6,1,Neutral,1,0.9997604811683127,0.00014032329690630827,9.919553478165905e-05
M0056,7,1,Neutral,1,0.9999999999294165,3.4675234060382567e-25,7.058439064515959e-11
M0056,8,1,Neutral,1,0.9905284595531455,4.177157048568609e-58,0.009471540446854654
M0056,9,1,Neutral,1,0.6092949441253722,0.3899363175044664,0.0007687383701608161
M0056,10,1,Neutral,1,0.9988474437623687,3.7740014079046606e-30,0.001152556237631416
M0056,11,1,Neutral,1,0.9999634354428364,3.5026540542806596e-06,3.306190310856018e-05
M0056,12,1,Neutral,1,0.999981717609538,1.8486974211592383e-22,1.8282390462830812e-05
M0056,13,1,Neutral,1,0.9468690336482866,0.05295170739233978,0.00017925895937313054
M0056,14,2,Aversion,0,0.0640300062057124,0.9359699753298415,1.8464446547489578e-08
M0056,15,2,Aversion,0,0.013727278842066872,0.9862725889961935,1.321617398855202e-07
M0056,16,1,Neutral,1,0.5897420487494989,0.4102579512463948,4.10662950105373e-12
M0056,17,1,Neutral,1,0.7046722060181332,0.29532704048565206,7.534962149811706e-07
M0056,18,2,Aversion,0,0.0005849243688928736,0.9994150756311075,1.4646929028012794e-17
M0056,19,1,Neutral,1,0.9980142713720781,3.175546729857958e-08,0.0019856968724552533
M0056,20,3,Appreciation,2,0.0011577168968834603,1.1477397441002565e-155,0.9988422831031168
M0056,21,3,Appreciation,2,1.2537336275593512e-06,3.097085342979308e-164,0.9999987462663719
M0056,22,3,Appreciation,2,1.0847820035666633e-07,1.6521914636290306e-198,0.9999998915217999
M0056,23,3,Appreciation,2,2.9640333633274657e-08,1.1822490150343486e-138,0.9999999703596658
