candidate,controls,section,variable,estimate,standard_error,z_stat,p_value,significance,state_idx,emission,control,from_state,to_state
k1__forecast_accuracy,forecast_accuracy,Emission control effect,escalation_share|forecast_accuracy,-0.0535652013862002,0.1726257215391904,-0.310296755944563,0.7563352978769804,,1.0,escalation_share,forecast_accuracy,,
k1__forecast_accuracy,forecast_accuracy,Emission control effect,ai_authority_share|forecast_accuracy,0.0255116097506704,0.265997233955421,0.0959093046619651,0.9235926045990231,,2.0,ai_authority_share,forecast_accuracy,,
k1__forecast_accuracy,forecast_accuracy,Emission control effect,escalation_share|forecast_accuracy,-0.0514264510633589,0.1646718546397332,-0.3122965437892772,0.7548151664563638,,2.0,escalation_share,forecast_accuracy,,
k1__forecast_accuracy,forecast_accuracy,Transition beta,team_t_minus_1_vs_team_t,-0.2669325122258691,1.0853701845982748,-0.245936838890289,0.8057311261342037,,,,,0.0,0.0
k1__forecast_accuracy,forecast_accuracy,Transition beta,team_vs_peer_average,0.5506565912322237,1.0901737601798187,0.5051090122930455,0.6134822718028721,,,,,0.0,0.0
k1__forecast_accuracy,forecast_accuracy,Transition beta,target_attainment,0.0785205712585251,1.9178969623640247,0.0409409748278341,0.9673429516270508,,,,,0.0,0.0
k1__forecast_accuracy,forecast_accuracy,Transition beta,team_t_minus_1_vs_team_t,0.7103017771924162,1.4260924832344086,0.4980755354529577,0.6184308032514951,,,,,0.0,1.0
k1__forecast_accuracy,forecast_accuracy,Transition beta,team_vs_peer_average,2.123545346063177,2.5832521338634065,0.8220433918261355,0.4110522014334172,,,,,0.0,1.0
k1__forecast_accuracy,forecast_accuracy,Transition beta,target_attainment,0.3709130552169574,3.480774348101616,0.1065605000850601,0.9151376564627928,,,,,0.0,1.0
k1__forecast_accuracy,forecast_accuracy,Transition beta,team_t_minus_1_vs_team_t,-0.433547348610294,1.3340139302208802,-0.3249946187132462,0.7451851444682513,,,,,0.0,2.0
k1__forecast_accuracy,forecast_accuracy,Transition beta,team_vs_peer_average,-2.6826064686307207,2.756696151964369,-0.9731237397052795,0.3304918065893663,,,,,0.0,2.0
k1__forecast_accuracy,forecast_accuracy,Transition beta,target_attainment,-0.4427512593862068,4.934784973149136,-0.0897204765344952,0.9285093436437536,,,,,0.0,2.0
k1__forecast_accuracy,forecast_accuracy,Transition beta,team_t_minus_1_vs_team_t,-0.0630720932736781,0.9558179004066392,-0.0659875623242094,0.9473877276991238,,,,,1.0,0.0
k1__forecast_accuracy,forecast_accuracy,Transition beta,team_vs_peer_average,0.3984907507918719,1.147938364145519,0.3471360163909959,0.7284891367295545,,,,,1.0,0.0
k1__forecast_accuracy,forecast_accuracy,Transition beta,target_attainment,-0.6175612014060868,2.967457224663785,-0.2081112395734893,0.835142111379843,,,,,1.0,0.0
k1__forecast_accuracy,forecast_accuracy,Transition beta,team_t_minus_1_vs_team_t,0.4127261750239581,1.0616783401239325,0.3887487946450707,0.6974619829772444,,,,,1.0,1.0
k1__forecast_accuracy,forecast_accuracy,Transition beta,team_vs_peer_average,2.6319063821811963,1.3031882407618505,2.019590339951633,0.0434258979913275,**,,,,1.0,1.0
k1__forecast_accuracy,forecast_accuracy,Transition beta,target_attainment,0.0558797390862722,2.004197331504834,0.0278813558963854,0.9777567785022284,,,,,1.0,1.0
k1__forecast_accuracy,forecast_accuracy,Transition beta,team_t_minus_1_vs_team_t,-0.3274193938985713,1.1081114424385228,-0.2954751493027167,0.7676309333298548,,,,,1.0,2.0
k1__forecast_accuracy,forecast_accuracy,Transition beta,team_vs_peer_average,-3.0744900195868183,1.7294695547810175,-1.7777069339483718,0.0754520002685563,*,,,,1.0,2.0
k1__forecast_accuracy,forecast_accuracy,Transition beta,target_attainment,0.5846888458148962,4.593445015641947,0.1272876553053034,0.8987127304707478,,,,,1.0,2.0
k1__forecast_accuracy,forecast_accuracy,Transition beta,team_t_minus_1_vs_team_t,-0.3699632493034844,1.0298469525846523,-0.3592410002039345,0.7194148072079873,,,,,2.0,0.0
k1__forecast_accuracy,forecast_accuracy,Transition beta,team_vs_peer_average,0.6540074767577458,1.3456469505247826,0.4860171358488142,0.6269550165492577,,,,,2.0,0.0
k1__forecast_accuracy,forecast_accuracy,Transition beta,target_attainment,0.1820173926664328,1.1013131793655826,0.1652730540928284,0.8687290668573939,,,,,2.0,0.0
k1__forecast_accuracy,forecast_accuracy,Transition beta,team_t_minus_1_vs_team_t,0.90663615479549,0.987127859735538,0.918458683800483,0.3583787798653408,,,,,2.0,1.0
k1__forecast_accuracy,forecast_accuracy,Transition beta,team_vs_peer_average,1.8777507342027728,1.3862505948907131,1.3545536002823555,0.1755598251343864,,,,,2.0,1.0
k1__forecast_accuracy,forecast_accuracy,Transition beta,target_attainment,0.4554460133026914,1.233994114949662,0.3690828082444058,0.7120660027693582,,,,,2.0,1.0
k1__forecast_accuracy,forecast_accuracy,Transition beta,team_t_minus_1_vs_team_t,-0.5225697031935834,1.014365329425634,-0.5151691289463521,0.6064348393984351,,,,,2.0,2.0
k1__forecast_accuracy,forecast_accuracy,Transition beta,team_vs_peer_average,-2.5891678172095007,1.000926728129962,-2.586770584143417,0.0096880071347502,***,,,,2.0,2.0
k1__forecast_accuracy,forecast_accuracy,Transition beta,target_attainment,-0.6796515045706909,1.5124815712399682,-0.4493618418196636,0.6531706530819807,,,,,2.0,2.0
k1__performance_pressure,performance_pressure,Emission baseline mean,ai_authority_share,0.5137110547186148,0.2333970476771849,2.201017792774896,0.0277347642566068,**,0.0,ai_authority_share,,,
k1__performance_pressure,performance_pressure,Emission baseline mean,escalation_share,0.3432676044693314,0.1630046217717438,2.1058765128145307,0.0352150803588613,**,0.0,escalation_share,,,
k1__performance_pressure,performance_pressure,Emission baseline mean,ai_authority_share,0.7760991507265199,0.1859779881123489,4.173069934801532,3.005226456131993e-05,***,1.0,ai_authority_share,,,
k1__performance_pressure,performance_pressure,Emission baseline mean,escalation_share,0.3674885808257392,0.1587599747691426,2.314743255408769,0.0206269870260333,**,1.0,escalation_share,,,
k1__performance_pressure,performance_pressure,Emission baseline mean,ai_authority_share,0.1991571309031462,0.2386314714702672,0.8345803245317567,0.4039540440358808,,2.0,ai_authority_share,,,
k1__performance_pressure,performance_pressure,Emission baseline mean,escalation_share,0.3597315370305438,0.1942382489267985,1.852011841221416,0.0640241225612869,*,2.0,escalation_share,,,
k1__performance_pressure,performance_pressure,Emission control effect,ai_authority_share|performance_pressure,-0.0636485602803845,0.1941717676565973,-0.3277951323641977,0.7430665679804738,,0.0,ai_authority_share,performance_pressure,,
k1__performance_pressure,performance_pressure,Emission control effect,escalation_share|performance_pressure,0.0061587691183988,0.1717812098312455,0.0358524027421225,0.9714000485536518,,0.0,escalation_share,performance_pressure,,
k1__performance_pressure,performance_pressure,Emission control effect,ai_authority_share|performance_pressure,-0.0411292014832795,0.1648093816107466,-0.2495561908024149,0.8029305813970653,,1.0,ai_authority_share,performance_pressure,,
k1__performance_pressure,performance_pressure,Emission control effect,escalation_share|performance_pressure,0.0122980838911455,0.1624426751673141,0.0757072233541998,0.9396520290838428,,1.0,escalation_share,performance_pressure,,
k1__performance_pressure,performance_pressure,Emission control effect,ai_authority_share|performance_pressure,-0.0491876647078643,0.1747140733098864,-0.2815323561292129,0.7783021146168148,,2.0,ai_authority_share,performance_pressure,,
k1__performance_pressure,performance_pressure,Emission control effect,escalation_share|performance_pressure,0.0241522028445218,0.1851143399118761,0.1304718092397352,0.896193156438835,,2.0,escalation_share,performance_pressure,,
k1__performance_pressure,performance_pressure,Transition beta,team_t_minus_1_vs_team_t,-0.3088172232233614,1.0095819898796603,-0.3058862245157241,0.7596912748199365,,,,,0.0,0.0
k1__performance_pressure,performance_pressure,Transition beta,team_vs_peer_average,0.4695555428657864,1.1653944364860052,0.4029155521641493,0.6870103499072333,,,,,0.0,0.0
k1__performance_pressure,performance_pressure,Transition beta,target_attainment,0.2224544792083304,4.558654869162312,0.0487982717694108,0.961080059463726,,,,,0.0,0.0
k1__performance_pressure,performance_pressure,Transition beta,team_t_minus_1_vs_team_t,1.2609157325915905,1.3715201707868954,0.9193563167708668,0.3579092300429973,,,,,0.0,1.0
k1__performance_pressure,performance_pressure,Transition beta,team_vs_peer_average,1.9421050338962276,1.2801094209066428,1.5171398649036762,0.1292313751325271,,,,,0.0,1.0
k1__performance_pressure,performance_pressure,Transition beta,target_attainment,0.2478331520539924,4.748351128452973,0.0521935184129353,0.9583744974533076,,,,,0.0,1.0
k1__performance_pressure,performance_pressure,Transition beta,team_t_minus_1_vs_team_t,-0.9426484986646692,1.5487766756767207,-0.6086406862066085,0.5427626300763992,,,,,0.0,2.0
k1__performance_pressure,performance_pressure,Transition beta,team_vs_peer_average,-2.420287804116385,1.0538814011189792,-2.296546652732079,0.0216446448895419,**,,,,0.0,2.0
k1__performance_pressure,performance_pressure,Transition beta,target_attainment,-0.4639195196565153,8.947812786963343,-0.0518472537034335,0.9586504031478822,,,,,0.0,2.0
k1__performance_pressure,performance_pressure,Transition beta,team_t_minus_1_vs_team_t,-0.1504129546895202,1.053217514974911,-0.1428128117420296,0.8864380184957432,,,,,1.0,0.0
k1__performance_pressure,performance_pressure,Transition beta,team_vs_peer_average,0.3912273302593487,1.205390556210323,0.3245647879383959,0.7455104807293524,,,,,1.0,0.0
k1__performance_pressure,performance_pressure,Transition beta,target_attainment,-0.027728002725126,7.180604907103161,-0.0038615134913908,0.99691896566092,,,,,1.0,0.0
k1__performance_pressure,performance_pressure,Transition beta,team_t_minus_1_vs_team_t,0.8387439570144275,1.1296276139432744,0.7424959753653348,0.4577868893437489,,,,,1.0,1.0
k1__performance_pressure,performance_pressure,Transition beta,team_vs_peer_average,2.352371192574847,1.29424202178033,1.817566693854507,0.0691303860628795,*,,,,1.0,1.0
k1__performance_pressure,performance_pressure,Transition beta,target_attainment,0.1408929833325893,7.101800368488726,0.0198390515111834,0.9841717654055048,,,,,1.0,1.0
k1__performance_pressure,performance_pressure,Transition beta,team_t_minus_1_vs_team_t,-0.6662421515590362,1.2141336719419986,-0.5487387154771735,0.5831847730322532,,,,,1.0,2.0
k1__performance_pressure,performance_pressure,Transition beta,team_vs_peer_average,-2.787664202901636,1.7430457197287024,-1.59930641597601,0.1097525346311913,,,,,1.0,2.0
k1__performance_pressure,performance_pressure,Transition beta,target_attainment,-0.0903984069433428,14.177340973356692,-0.0063762596324111,0.9949125153570304,,,,,1.0,2.0
k1__performance_pressure,performance_pressure,Transition beta,team_t_minus_1_vs_team_t,-0.3673858926790068,1.3216382143120826,-0.2779776558369511,0.7810295110975547,,,,,2.0,0.0
k1__performance_pressure,performance_pressure,Transition beta,team_vs_peer_average,0.6060067453661805,1.679576998584314,0.3608091477062218,0.7182421239345673,,,,,2.0,0.0
k1__performance_pressure,performance_pressure,Transition beta,target_attainment,0.1218261469647778,1.7078710717751215,0.0713321684394798,0.9431333937172052,,,,,2.0,0.0
k1__performance_pressure,performance_pressure,Transition beta,team_t_minus_1_vs_team_t,1.0899315463823531,2.0558744748428843,0.5301547150468167,0.5960046657625795,,,,,2.0,1.0
k1__performance_pressure,performance_pressure,Transition beta,team_vs_peer_average,1.9701214639926148,2.9241791731274165,0.6737348662139486,0.5004798910043073,,,,,2.0,1.0
k1__performance_pressure,performance_pressure,Transition beta,target_attainment,0.1356074464960867,1.2982855888867724,0.1044511682613412,0.9168113183113804,,,,,2.0,1.0
k1__performance_pressure,performance_pressure,Transition beta,team_t_minus_1_vs_team_t,-0.7087214798573137,1.4412030706642711,-0.4917568483466066,0.6228912450674522,,,,,2.0,2.0
k1__performance_pressure,performance_pressure,Transition beta,team_vs_peer_average,-2.6333586770951767,1.7454673955399316,-1.5086839684453637,0.1313795643379558,,,,,2.0,2.0
k1__performance_pressure,performance_pressure,Transition beta,target_attainment,-0.2996120745348433,1.1503722423456324,-0.2604479345954386,0.7945182718796133,,,,,2.0,2.0
k1__supply_disruptions,supply_disruptions,Emission baseline mean,ai_authority_share,0.5153283974878681,0.2282800441950597,2.257439537936713,0.0239806235053288,**,0.0,ai_authority_share,,,
k1__supply_disruptions,supply_disruptions,Emission baseline mean,escalation_share,0.3387664836028741,0.1721727737601191,1.9675961315164892,0.0491145252048985,**,0.0,escalation_share,,,
k1__supply_disruptions,supply_disruptions,Emission baseline mean,ai_authority_share,0.7874663337042969,0.1047183659813251,7.5198493246612435,5.484501741648273e-14,***,1.0,ai_authority_share,,,
k1__supply_disruptions,supply_disruptions,Emission baseline mean,escalation_share,0.3697649451889131,0.1731882597820487,2.1350462534484107,0.0327572321668334,**,1.0,escalation_share,,,
k1__supply_disruptions,supply_disruptions,Emission baseline mean,ai_authority_share,0.1763785934048692,0.2588713422179368,0.6813368830002852,0.4956583504560767,,2.0,ai_authority_share,,,
k1__supply_disruptions,supply_disruptions,Emission baseline mean,escalation_share,0.368629123431965,0.1655974789072555,2.2260551662046693,0.0260104864946151,**,2.0,escalation_share,,,
k1__supply_disruptions,supply_disruptions,Emission control effect,ai_authority_share|supply_disruptions,-0.0192806861366596,0.2033578409521029,-0.0948116189982604,0.9244644578233988,,0.0,ai_authority_share,supply_disruptions,,
k1__supply_disruptions,supply_disruptions,Emission control effect,escalation_share|supply_disruptions,0.0444940564700772,0.1720828439135847,0.2585618383458432,0.7959733307094616,,0.0,escalation_share,supply_disruptions,,
k1__supply_disruptions,supply_disruptions,Emission control effect,ai_authority_share|supply_disruptions,-0.0299755395356242,0.112766312776721,-0.2658199846879467,0.7903778512204951,,1.0,ai_authority_share,supply_disruptions,,
k1__supply_disruptions,supply_disruptions,Emission control effect,escalation_share|supply_disruptions,0.0368732378854058,0.1722976406443836,0.2140089541998485,0.8305400745030931,,1.0,escalation_share,supply_disruptions,,
k1__supply_disruptions,supply_disruptions,Emission control effect,ai_authority_share|supply_disruptions,-0.0174657017736764,0.2132907475731374,-0.0818868233732802,0.9347367126725468,,2.0,ai_authority_share,supply_disruptions,,
k1__supply_disruptions,supply_disruptions,Emission control effect,escalation_share|supply_disruptions,0.0313192284153402,0.1709561661632614,0.1832003437970799,0.8546408246214483,,2.0,escalation_share,supply_disruptions,,
k1__supply_disruptions,supply_disruptions,Transition beta,team_t_minus_1_vs_team_t,-0.2591960288400936,1.3290613548166794,-0.1950218685546275,0.8453758276831538,,,,,0.0,0.0
k1__supply_disruptions,supply_disruptions,Transition beta,team_vs_peer_average,0.5395487534168555,1.432189912423661,0.3767298936659803,0.7063743449582065,,,,,0.0,0.0
k1__supply_disruptions,supply_disruptions,Transition beta,target_attainment,0.071326086669191,3.672277486231592,0.0194228477931236,0.984503783942047,,,,,0.0,0.0
k1__supply_disruptions,supply_disruptions,Transition beta,team_t_minus_1_vs_team_t,0.7740675830305357,1.1251128816112257,0.6879910413273618,0.4914584229347425,,,,,0.0,1.0
k1__supply_disruptions,supply_disruptions,Transition beta,team_vs_peer_average,2.230745291896371,1.5618127069352954,1.4283052519618082,0.15320401683016,,,,,0.0,1.0
k1__supply_disruptions,supply_disruptions,Transition beta,target_attainment,0.3818160017712132,4.089690783652972,0.0933606040088364,0.9256170872225122,,,,,0.0,1.0
k1__supply_disruptions,supply_disruptions,Transition beta,team_t_minus_1_vs_team_t,-0.5053190486824958,1.6000857604291276,-0.3158074780610347,0.7521486417193706,,,,,0.0,2.0
k1__supply_disruptions,supply_disruptions,Transition beta,team_vs_peer_average,-2.7789362090011567,1.124631727445495,-2.470974400938584,0.01347454639396,**,,,,0.0,2.0
k1__supply_disruptions,supply_disruptions,Transition beta,target_attainment,-0.4464256615832961,7.535674092579598,-0.0592416359968238,0.952759647128408,,,,,0.0,2.0
k1__supply_disruptions,supply_disruptions,Transition beta,team_t_minus_1_vs_team_t,-0.0435589642545858,1.1253771251879867,-0.0387061041846835,0.9691247066224282,,,,,1.0,0.0
k1__supply_disruptions,supply_disruptions,Transition beta,team_vs_peer_average,0.3875067514855695,1.2795210738123897,0.3028529653919462,0.7620019171115662,,,,,1.0,0.0
k1__supply_disruptions,supply_disruptions,Transition beta,target_attainment,-0.9354732590636538,4.32337489475255,-0.2163756976520991,0.8286949080430552,,,,,1.0,0.0
k1__supply_disruptions,supply_disruptions,Transition beta,team_t_minus_1_vs_team_t,0.4932633384881943,1.1676800857454606,0.4224302054216239,0.6727110345055964,,,,,1.0,1.0
k1__supply_disruptions,supply_disruptions,Transition beta,team_vs_peer_average,2.680777960412928,1.214067447908754,2.2080963994468346,0.0272375539539087,**,,,,1.0,1.0
k1__supply_disruptions,supply_disruptions,Transition beta,target_attainment,0.3072827552604494,3.328873110223588,0.0923083413172845,0.9264530612549162,,,,,1.0,1.0
k1__supply_disruptions,supply_disruptions,Transition beta,team_t_minus_1_vs_team_t,-0.4274464196800098,1.093526045782914,-0.3908881926758114,0.6958798819115892,,,,,1.0,2.0
k1__supply_disruptions,supply_disruptions,Transition beta,team_vs_peer_average,-3.112381156695951,1.214007201818278,-2.5637254474556537,0.0103555423393815,**,,,,1.0,2.0
k1__supply_disruptions,supply_disruptions,Transition beta,target_attainment,0.6510774471958793,7.447189827935377,0.0874259233669059,0.9303329643979146,,,,,1.0,2.0
k1__supply_disruptions,supply_disruptions,Transition beta,team_t_minus_1_vs_team_t,-0.400808512969651,1.276250767475938,-0.3140515353125597,0.7534818977927948,,,,,2.0,0.0
k1__supply_disruptions,supply_disruptions,Transition beta,team_vs_peer_average,0.66152005891267,1.158435031826664,0.5710463174353078,0.5679682464386768,,,,,2.0,0.0
k1__supply_disruptions,supply_disruptions,Transition beta,target_attainment,0.1704918007597957,1.2694520906050766,0.1343034542394836,0.893162621902295,,,,,2.0,0.0
k1__supply_disruptions,supply_disruptions,Transition beta,team_t_minus_1_vs_team_t,0.9812949746763516,1.438996648631753,0.6819299931027639,0.4952832189604081,,,,,2.0,1.0
k1__supply_disruptions,supply_disruptions,Transition beta,team_vs_peer_average,1.96724497714398,1.6748972714044523,1.1745466487591714,0.2401761384966123,,,,,2.0,1.0
k1__supply_disruptions,supply_disruptions,Transition beta,target_attainment,0.461743477309384,1.5938382356838603,0.2897053584056264,0.7720416566353736,,,,,2.0,1.0
k1__supply_disruptions,supply_disruptions,Transition beta,team_t_minus_1_vs_team_t,-0.5666230268268455,1.3406573077534485,-0.4226456854782232,0.6725537890731723,,,,,2.0,2.0
k1__supply_disruptions,supply_disruptions,Transition beta,team_vs_peer_average,-2.6860384592431954,1.3663937119049592,-1.96578660735964,0.0493232654766471,**,,,,2.0,2.0
k1__supply_disruptions,supply_disruptions,Transition beta,target_attainment,-0.6742686820824856,1.931579234968989,-0.349076377440613,0.7270319704998003,,,,,2.0,2.0
k1__recent_negative_shock,recent_negative_shock,Emission baseline mean,ai_authority_share,0.5172185835381756,0.2612985083335425,1.979416518053582,0.0477691302645522,**,0.0,ai_authority_share,,,
k1__recent_negative_shock,recent_negative_shock,Emission baseline mean,escalation_share,0.3433355275937328,0.1687358056041396,2.034752057303182,0.0418758272788244,**,0.0,escalation_share,,,
k1__recent_negative_shock,recent_negative_shock,Emission baseline mean,ai_authority_share,0.7905037223690985,0.1275128237228767,6.199405669872846,5.667677438481178e-10,***,1.0,ai_authority_share,,,
k1__recent_negative_shock,recent_negative_shock,Emission baseline mean,escalation_share,0.3652606291542778,0.1722000819643612,2.121140855379341,0.0339099507108855,**,1.0,escalation_share,,,
k1__recent_negative_shock,recent_negative_shock,Emission baseline mean,ai_authority_share,0.1805939257558511,0.2282497718613778,0.7912118565688233,0.4288203737757947,,2.0,ai_authority_share,,,
k1__recent_negative_shock,recent_negative_shock,Emission baseline mean,escalation_share,0.369797912681599,0.1361105871667382,2.7168930821567105,0.0065897891687636,***,2.0,escalation_share,,,
k1__recent_negative_shock,recent_negative_shock,Emission control effect,ai_authority_share|recent_negative_shock,-0.037551239634495,0.2328578770443728,-0.1612624838426203,0.8718866700330246,,0.0,ai_authority_share,recent_negative_shock,,
k1__recent_negative_shock,recent_negative_shock,Emission control effect,escalation_share|recent_negative_shock,0.0232595234196783,0.1619835761852096,0.1435918626286148,0.8858227667451557,,0.0,escalation_share,recent_negative_shock,,
k1__recent_negative_shock,recent_negative_shock,Emission control effect,ai_authority_share|recent_negative_shock,-0.0261516947347898,0.1895853462186461,-0.137941540611633,0.8902866195423988,,1.0,ai_authority_share,recent_negative_shock,,
k1__recent_negative_shock,recent_negative_shock,Emission control effect,escalation_share|recent_negative_shock,0.0235726312290494,0.1699734681830137,0.1386841810138762,0.8896997190140428,,1.0,escalation_share,recent_negative_shock,,
k1__recent_negative_shock,recent_negative_shock,Emission control effect,ai_authority_share|recent_negative_shock,-0.0301445643888196,0.1579030516328552,-0.1909055213125935,0.8485996143503054,,2.0,ai_authority_share,recent_negative_shock,,
k1__recent_negative_shock,recent_negative_shock,Emission control effect,escalation_share|recent_negative_shock,0.0171253474757775,0.1518335029831775,0.1127903074045193,0.9101968028762272,,2.0,escalation_share,recent_negative_shock,,
k1__recent_negative_shock,recent_negative_shock,Transition beta,team_t_minus_1_vs_team_t,-0.2365582660778186,1.1365933190349071,-0.2081292069169319,0.8351280826481464,,,,,0.0,0.0
k1__recent_negative_shock,recent_negative_shock,Transition beta,team_vs_peer_average,0.4900675066224746,1.0144437571200442,0.4830898738178962,0.6290319237207362,,,,,0.0,0.0
k1__recent_negative_shock,recent_negative_shock,Transition beta,target_attainment,0.062523595057242,2.312720615453321,0.0270346511547771,0.9784320964996748,,,,,0.0,0.0
k1__recent_negative_shock,recent_negative_shock,Transition beta,team_t_minus_1_vs_team_t,0.7620550676697676,1.5322138066195847,0.4973555677265668,0.6189383326475548,,,,,0.0,1.0
k1__recent_negative_shock,recent_negative_shock,Transition beta,team_vs_peer_average,2.306964443079744,1.4350762484352375,1.6075553097580608,0.1079326066314905,,,,,0.0,1.0
k1__recent_negative_shock,recent_negative_shock,Transition beta,target_attainment,0.3744945013521685,2.869200149219264,0.1305222646994745,0.8961532401344885,,,,,0.0,1.0
k1__recent_negative_shock,recent_negative_shock,Transition beta,team_t_minus_1_vs_team_t,-0.5157486833822325,1.478545625064249,-0.3488216221665943,0.7272232296503092,,,,,0.0,2.0
k1__recent_negative_shock,recent_negative_shock,Transition beta,team_vs_peer_average,-2.805460326376845,1.409865657080872,-1.9898777676346504,0.0466044019871696,**,,,,0.0,2.0
k1__recent_negative_shock,recent_negative_shock,Transition beta,target_attainment,-0.4302532753881113,4.81035933064127,-0.0894430635664704,0.9287298008175038,,,,,0.0,2.0
k1__recent_negative_shock,recent_negative_shock,Transition beta,team_t_minus_1_vs_team_t,-0.022641413642945,1.7132794326190548,-0.0132152486114501,0.9894560640703872,,,,,1.0,0.0
k1__recent_negative_shock,recent_negative_shock,Transition beta,team_vs_peer_average,0.3375378987958627,2.140538297004047,0.1576883250667785,0.8747024006363986,,,,,1.0,0.0
k1__recent_negative_shock,recent_negative_shock,Transition beta,target_attainment,-0.6019758271481233,3.63351563835185,-0.1656731075529861,0.8684142106156612,,,,,1.0,0.0
k1__recent_negative_shock,recent_negative_shock,Transition beta,team_t_minus_1_vs_team_t,0.4994751163156031,1.138591427803541,0.4386780930532225,0.6608948027653117,,,,,1.0,1.0
k1__recent_negative_shock,recent_negative_shock,Transition beta,team_vs_peer_average,2.6780761516388685,1.7215154805750377,1.5556503452088104,0.1197912600655983,,,,,1.0,1.0
k1__recent_negative_shock,recent_negative_shock,Transition beta,target_attainment,0.0622484466958864,1.8986579589338384,0.0327854979897701,0.973845642924236,,,,,1.0,1.0
k1__recent_negative_shock,recent_negative_shock,Transition beta,team_t_minus_1_vs_team_t,-0.4546830801755756,2.001263297544472,-0.2271980307306224,0.8202697589095769,,,,,1.0,2.0
k1__recent_negative_shock,recent_negative_shock,Transition beta,team_vs_peer_average,-3.059506845663993,3.375410010607533,-0.9064104319324804,0.3647186532633908,,,,,1.0,2.0
k1__recent_negative_shock,recent_negative_shock,Transition beta,target_attainment,0.5627001880194554,4.023834590356516,0.1398417791248222,0.8887850026365796,,,,,1.0,2.0
k1__recent_negative_shock,recent_negative_shock,Transition beta,team_t_minus_1_vs_team_t,-0.3336334051264065,1.1311881636550902,-0.2949406790541122,0.7680391960328137,,,,,2.0,0.0
k1__recent_negative_shock,recent_negative_shock,Transition beta,team_vs_peer_average,0.6108457768525976,1.080890708750909,0.5651318601475432,0.5719840794278626,,,,,2.0,0.0
k1__recent_negative_shock,recent_negative_shock,Transition beta,target_attainment,0.1424382279556405,1.094757131379739,0.1301094314646057,0.8964798483229299,,,,,2.0,0.0
k1__recent_negative_shock,recent_negative_shock,Transition beta,team_t_minus_1_vs_team_t,0.9263723622682914,1.933842636829708,0.4790319256725887,0.6319159167094404,,,,,2.0,1.0
k1__recent_negative_shock,recent_negative_shock,Transition beta,team_vs_peer_average,1.9998133295578695,1.0997854420950708,1.8183667950252755,0.0690080899388312,*,,,,2.0,1.0
k1__recent_negative_shock,recent_negative_shock,Transition beta,target_attainment,0.4621774827170578,1.1926039510178743,0.3875364343062877,0.6983591173761776,,,,,2.0,1.0
k1__recent_negative_shock,recent_negative_shock,Transition beta,team_t_minus_1_vs_team_t,-0.5789150053819413,1.5146319181439103,-0.3822149780729344,0.7023019128450241,,,,,2.0,2.0
k1__recent_negative_shock,recent_negative_shock,Transition beta,team_vs_peer_average,-2.667965895663655,1.0408588349079877,-2.5632350960440324,0.0103701802598215,**,,,,2.0,2.0
k1__recent_negative_shock,recent_negative_shock,Transition beta,target_attainment,-0.6466694279746903,1.4586227611962996,-0.4433424770118902,0.6575180360757069,,,,,2.0,2.0
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Emission baseline mean,ai_authority_share,0.5255067187301647,0.22750910803331378,2.3098271681203006,0.020897724548750052,**,0,ai_authority_share,,,
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Emission baseline mean,escalation_share,0.2954302144843486,0.18890354788381258,1.5639209416334336,0.11783613584740693,,0,escalation_share,,,
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Emission baseline mean,ai_authority_share,0.6694837896921232,0.15740994885232756,4.253122465087592,2.1081021056579274e-05,***,1,ai_authority_share,,,
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Emission baseline mean,escalation_share,0.4839398752250526,0.21960287930646705,2.2037045996545874,0.02754512547368937,**,1,escalation_share,,,
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Emission baseline mean,ai_authority_share,0.2939305195500077,0.3345466405787893,0.8785935469012248,0.3796216959445067,,2,ai_authority_share,,,
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Emission baseline mean,escalation_share,0.18825832125605144,0.24694571432020715,0.7623469869654935,0.4458529373192355,,2,escalation_share,,,
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Emission control effect,ai_authority_share|decision_latency,-0.23536059866657302,0.22951597509583246,-1.0254649967972826,0.3051438333449137,,0,ai_authority_share,decision_latency,,
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Emission control effect,ai_authority_share|task_complexity,0.13049451938394602,0.21679570926650893,0.6019239025783851,0.5472247926991547,,0,ai_authority_share,task_complexity,,
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Emission control effect,escalation_share|decision_latency,0.09221689198560849,0.17593177652392678,0.5241627965546461,0.6001653146037849,,0,escalation_share,decision_latency,,
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Emission control effect,escalation_share|task_complexity,-0.02663443180548363,0.17506692215973968,-0.1521385735060851,0.8790776410473007,,0,escalation_share,task_complexity,,
k2__decision_latency__task_complexity,"decision_latency, task_complexity",Emission control effect,ai_authority_share|decision_latency,-0.19877486059117935,0.1886653895475182,-1.0535841315034358,0.29207335745781426,,1,ai_authority_share,decision_latency,,
